time,temperature_2m (°C),relative_humidity_2m (%),apparent_temperature (°C),precipitation (mm),rain (mm),cloud_cover (%),wind_speed_10m (km/h),is_day (),sunshine_duration (s),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²)
2022-01-11 20:00,13.5,86,12.0,0.00,0.00,3,12.4,0,0.00,0.0,0.0,0.0
2022-01-11 21:00,13.1,87,11.7,0.00,0.00,2,11.6,0,0.00,0.0,0.0,0.0
2022-01-11 22:00,12.8,88,11.5,0.00,0.00,0,11.0,0,0.00,0.0,0.0,0.0
2022-01-11 23:00,12.4,88,11.1,0.00,0.00,0,10.5,0,0.00,0.0,0.0,0.0
2022-01-12 00:00,12.5,88,11.1,0.00,0.00,0,10.9,0,0.00,0.0,0.0,0.0
2022-01-12 01:00,11.9,90,10.3,0.00,0.00,0,11.5,0,0.00,0.0,0.0,0.0
2022-01-12 02:00,11.5,89,9.6,0.00,0.00,0,13.1,0,0.00,0.0,0.0,0.0
2022-01-12 03:00,11.1,87,8.8,0.00,0.00,0,14.1,0,0.00,0.0,0.0,0.0
2022-01-12 04:00,10.7,87,8.3,0.00,0.00,0,13.8,0,0.00,0.0,0.0,0.0
2022-01-12 05:00,10.3,87,7.8,0.00,0.00,0,13.8,0,0.00,0.0,0.0,0.0
2022-01-12 06:00,9.8,89,7.4,0.00,0.00,0,13.3,0,0.00,0.0,0.0,0.0
2022-01-12 07:00,9.6,89,7.0,0.00,0.00,0,14.3,0,0.00,0.0,0.0,0.0
2022-01-12 08:00,9.7,87,6.7,0.00,0.00,0,16.3,1,0.00,0.0,0.0,0.0
2022-01-12 09:00,10.6,84,7.6,0.00,0.00,0,17.1,1,2180.30,38.0,22.0,307.6
2022-01-12 10:00,11.5,80,8.5,0.00,0.00,0,17.6,1,3600.00,158.0,52.0,639.9
2022-01-12 11:00,12.4,77,9.6,0.00,0.00,0,16.3,1,3600.00,284.0,65.0,764.4
2022-01-12 12:00,13.7,71,11.4,0.00,0.00,0,13.5,1,3600.00,376.0,72.0,826.1
2022-01-12 13:00,15.0,68,13.0,0.00,0.00,0,12.0,1,3600.00,416.0,74.0,845.4
2022-01-12 14:00,15.9,65,14.1,0.00,0.00,0,11.2,1,3600.00,402.0,73.0,837.8
2022-01-12 15:00,16.5,63,14.8,0.00,0.00,0,11.2,1,3600.00,334.0,69.0,796.6
2022-01-12 16:00,16.5,65,15.0,0.00,0.00,0,10.1,1,3600.00,222.0,60.0,706.0
2022-01-12 17:00,15.2,70,13.9,0.00,0.00,0,9.2,1,3600.00,90.0,42.0,521.5
2022-01-12 18:00,14.1,73,12.2,0.00,0.00,0,11.6,0,43.21,6.0,7.0,73.0
2022-01-12 19:00,13.9,72,11.8,0.00,0.00,0,12.5,0,0.00,0.0,0.0,0.0
2022-01-12 20:00,13.0,76,11.0,0.00,0.00,0,11.8,0,0.00,0.0,0.0,0.0
2022-01-12 21:00,12.2,78,10.4,0.00,0.00,0,9.7,0,0.00,0.0,0.0,0.0
2022-01-12 22:00,11.7,81,9.9,0.00,0.00,0,9.7,0,0.00,0.0,0.0,0.0
2022-01-12 23:00,11.2,85,9.2,0.00,0.00,1,11.5,0,0.00,0.0,0.0,0.0
2022-01-13 00:00,10.9,87,8.8,0.00,0.00,0,12.4,0,0.00,0.0,0.0,0.0
2022-01-13 01:00,10.2,88,7.8,0.00,0.00,0,13.8,0,0.00,0.0,0.0,0.0
2022-01-13 02:00,9.7,84,7.1,0.00,0.00,0,12.8,0,0.00,0.0,0.0,0.0
2022-01-13 03:00,9.2,84,6.6,0.00,0.00,0,11.6,0,0.00,0.0,0.0,0.0
2022-01-13 04:00,8.9,86,6.5,0.00,0.00,0,11.0,0,0.00,0.0,0.0,0.0
2022-01-13 05:00,8.7,88,6.1,0.00,0.00,0,11.8,0,0.00,0.0,0.0,0.0
2022-01-13 06:00,8.5,87,5.8,0.00,0.00,0,12.8,0,0.00,0.0,0.0,0.0
2022-01-13 07:00,8.3,88,5.6,0.00,0.00,0,12.7,0,0.00,0.0,0.0,0.0
2022-01-13 08:00,8.1,92,5.6,0.00,0.00,0,11.7,1,0.00,0.0,0.0,0.0
2022-01-13 09:00,8.9,88,6.2,0.00,0.00,0,13.6,1,2200.30,40.0,22.0,322.2
2022-01-13 10:00,10.1,79,7.1,0.00,0.00,8,14.4,1,3600.00,166.0,52.0,668.6
2022-01-13 11:00,11.4,72,8.5,0.00,0.00,16,13.8,1,3600.00,295.0,66.0,790.3
2022-01-13 12:00,12.1,70,9.3,0.00,0.00,30,13.6,1,3600.00,387.0,74.0,846.3
2022-01-13 13:00,13.5,65,10.8,0.00,0.00,30,13.4,1,3600.00,408.0,90.0,824.9
2022-01-13 14:00,14.6,58,12.0,0.00,0.00,30,12.1,1,3600.00,363.0,108.0,752.1
2022-01-13 15:00,15.1,54,12.4,0.00,0.00,30,10.9,1,3600.00,284.0,109.0,672.5
2022-01-13 16:00,15.0,54,12.6,0.00,0.00,22,9.2,1,3600.00,196.0,83.0,617.0
2022-01-13 17:00,13.6,64,11.8,0.00,0.00,20,6.9,1,3600.00,88.0,47.0,500.5
2022-01-13 18:00,12.0,69,10.0,0.00,0.00,5,8.3,0,45.00,6.0,8.0,71.6
2022-01-13 19:00,12.0,72,9.5,0.00,0.00,2,11.8,0,0.00,0.0,0.0,0.0
2022-01-13 20:00,11.9,71,8.6,0.00,0.00,5,16.7,0,0.00,0.0,0.0,0.0
2022-01-13 21:00,11.4,71,8.2,0.00,0.00,4,15.7,0,0.00,0.0,0.0,0.0
2022-01-13 22:00,10.7,73,7.7,0.00,0.00,1,13.4,0,0.00,0.0,0.0,0.0
2022-01-13 23:00,10.1,76,7.3,0.00,0.00,0,12.4,0,0.00,0.0,0.0,0.0
2022-01-14 00:00,10.3,70,7.1,0.00,0.00,0,13.5,0,0.00,0.0,0.0,0.0
2022-01-14 01:00,9.3,76,6.6,0.00,0.00,0,10.1,0,0.00,0.0,0.0,0.0
2022-01-14 02:00,8.9,80,6.2,0.00,0.00,0,10.7,0,0.00,0.0,0.0,0.0
2022-01-14 03:00,8.3,85,5.6,0.00,0.00,3,11.6,0,0.00,0.0,0.0,0.0
2022-01-14 04:00,7.9,86,5.2,0.00,0.00,1,11.8,0,0.00,0.0,0.0,0.0
2022-01-14 05:00,7.6,87,4.5,0.00,0.00,6,13.3,0,0.00,0.0,0.0,0.0
2022-01-14 06:00,7.2,87,4.1,0.00,0.00,11,13.5,0,0.00,0.0,0.0,0.0
2022-01-14 07:00,7.1,86,3.7,0.00,0.00,21,14.6,0,0.00,0.0,0.0,0.0
2022-01-14 08:00,6.9,86,3.4,0.00,0.00,11,15.3,1,0.00,0.0,0.0,0.0
2022-01-14 09:00,7.5,83,3.9,0.00,0.00,4,15.9,1,2222.35,38.0,24.0,304.5
2022-01-14 10:00,8.6,77,5.1,0.00,0.00,4,15.7,1,3600.00,162.0,55.0,648.6
2022-01-14 11:00,10.1,71,6.9,0.00,0.00,29,14.2,1,3600.00,278.0,76.0,741.1
2022-01-14 12:00,11.2,68,8.0,0.00,0.00,44,14.3,1,3600.00,282.0,134.0,613.7
2022-01-14 13:00,12.6,64,9.6,0.00,0.00,50,13.5,1,3600.00,295.0,153.0,593.3
2022-01-14 14:00,13.7,61,11.1,0.00,0.00,57,12.0,1,3600.00,275.0,152.0,566.4
2022-01-14 15:00,14.4,58,12.1,0.00,0.00,64,9.4,1,3600.00,197.0,137.0,463.1
2022-01-14 16:00,14.5,57,12.5,0.00,0.00,61,7.3,1,3600.00,104.0,119.0,324.1
2022-01-14 17:00,13.2,71,12.0,0.00,0.00,48,4.3,1,3600.00,33.0,66.0,184.2
2022-01-14 18:00,11.6,73,9.9,0.00,0.00,56,6.0,0,0.00,5.0,7.0,58.5
2022-01-14 19:00,12.0,72,10.0,0.00,0.00,60,8.2,0,0.00,0.0,0.0,0.0
2022-01-14 20:00,11.6,76,9.6,0.00,0.00,94,9.7,0,0.00,0.0,0.0,0.0
2022-01-14 21:00,11.6,77,9.7,0.00,0.00,100,8.9,0,0.00,0.0,0.0,0.0
2022-01-14 22:00,10.7,80,8.8,0.00,0.00,53,8.4,0,0.00,0.0,0.0,0.0
2022-01-14 23:00,10.0,81,8.1,0.00,0.00,40,7.2,0,0.00,0.0,0.0,0.0
2022-01-15 00:00,10.2,82,8.6,0.00,0.00,45,5.8,0,0.00,0.0,0.0,0.0
2022-01-15 01:00,8.9,88,7.4,0.00,0.00,25,5.6,0,0.00,0.0,0.0,0.0
2022-01-15 02:00,9.2,88,7.4,0.00,0.00,37,7.9,0,0.00,0.0,0.0,0.0
2022-01-15 03:00,9.1,87,7.1,0.00,0.00,41,8.5,0,0.00,0.0,0.0,0.0
2022-01-15 04:00,8.9,88,6.7,0.00,0.00,34,9.7,0,0.00,0.0,0.0,0.0
2022-01-15 05:00,8.7,88,6.4,0.00,0.00,34,10.3,0,0.00,0.0,0.0,0.0
2022-01-15 06:00,8.4,89,6.0,0.00,0.00,77,10.8,0,0.00,0.0,0.0,0.0
2022-01-15 07:00,8.4,88,5.9,0.00,0.00,94,10.5,0,0.00,0.0,0.0,0.0
2022-01-15 08:00,8.1,90,5.7,0.00,0.00,72,10.2,1,0.00,0.0,0.0,0.0
2022-01-15 09:00,8.6,88,6.1,0.00,0.00,2,11.1,1,2246.45,23.0,25.0,183.3
2022-01-15 10:00,9.8,82,7.3,0.00,0.00,8,11.3,1,3600.00,137.0,62.0,545.1
2022-01-15 11:00,11.2,75,9.0,0.00,0.00,4,10.2,1,3600.00,251.0,79.0,665.6
2022-01-15 12:00,11.7,73,9.5,0.00,0.00,88,10.4,1,3600.00,370.0,78.0,801.1
2022-01-15 13:00,12.9,70,10.8,0.00,0.00,47,9.6,1,3600.00,103.0,155.0,206.1
2022-01-15 14:00,14.2,67,12.5,0.00,0.00,64,8.6,1,3600.00,241.0,127.0,493.3
2022-01-15 15:00,15.1,64,13.5,0.00,0.00,48,7.8,1,3600.00,220.0,124.0,513.3
2022-01-15 16:00,15.2,65,13.7,0.00,0.00,25,8.4,1,3600.00,172.0,83.0,530.5
2022-01-15 17:00,14.0,74,13.1,0.00,0.00,26,5.3,1,3600.00,73.0,50.0,400.1
2022-01-15 18:00,11.3,85,9.8,0.00,0.00,34,8.1,0,44.49,6.0,8.0,68.9
2022-01-15 19:00,11.0,87,9.5,0.00,0.00,83,7.9,0,0.00,0.0,0.0,0.0
2022-01-15 20:00,10.5,90,8.9,0.00,0.00,79,9.2,0,0.00,0.0,0.0,0.0
2022-01-15 21:00,10.8,93,9.6,0.00,0.00,98,7.6,0,0.00,0.0,0.0,0.0
2022-01-15 22:00,10.6,94,9.5,0.00,0.00,64,6.9,0,0.00,0.0,0.0,0.0
2022-01-15 23:00,10.6,94,9.6,0.00,0.00,51,6.9,0,0.00,0.0,0.0,0.0
2022-01-16 00:00,10.1,92,8.7,0.00,0.00,38,7.1,0,0.00,0.0,0.0,0.0
2022-01-16 01:00,9.0,95,7.4,0.00,0.00,34,8.3,0,0.00,0.0,0.0,0.0
2022-01-16 02:00,9.0,96,7.5,0.00,0.00,31,7.9,0,0.00,0.0,0.0,0.0
2022-01-16 03:00,9.5,95,8.2,0.00,0.00,22,6.7,0,0.00,0.0,0.0,0.0
2022-01-16 04:00,9.1,96,7.7,0.00,0.00,26,6.8,0,0.00,0.0,0.0,0.0
2022-01-16 05:00,8.5,97,7.1,0.00,0.00,30,6.1,0,0.00,0.0,0.0,0.0
2022-01-16 06:00,8.8,97,7.3,0.00,0.00,24,6.8,0,0.00,0.0,0.0,0.0
2022-01-16 07:00,8.6,98,7.2,0.00,0.00,5,6.5,0,0.00,0.0,0.0,0.0
2022-01-16 08:00,8.3,98,6.9,0.00,0.00,10,6.1,1,0.00,0.0,0.0,0.0
2022-01-16 09:00,9.9,97,8.4,0.00,0.00,9,9.4,1,2272.59,36.0,25.0,285.1
2022-01-16 10:00,11.5,92,10.2,0.00,0.00,24,9.4,1,3600.00,138.0,64.0,545.4
2022-01-16 11:00,13.3,87,12.2,0.00,0.00,27,9.8,1,3600.00,251.0,88.0,662.0
2022-01-16 12:00,13.7,80,12.4,0.00,0.00,54,10.2,1,3600.00,327.0,104.0,704.3
2022-01-16 13:00,14.8,77,13.8,0.00,0.00,42,8.7,1,3600.00,319.0,137.0,634.6
2022-01-16 14:00,15.4,75,14.6,0.00,0.00,14,8.0,1,3600.00,338.0,110.0,687.5
2022-01-16 15:00,15.9,73,15.2,0.00,0.00,29,6.9,1,3600.00,311.0,89.0,720.1
2022-01-16 16:00,15.9,72,15.4,0.00,0.00,27,5.2,1,3600.00,208.0,75.0,634.9
2022-01-16 17:00,14.5,84,14.4,0.00,0.00,24,4.9,1,3600.00,92.0,48.0,495.0
2022-01-16 18:00,12.1,85,11.2,0.00,0.00,30,5.6,0,42.23,6.0,11.0,67.5
2022-01-16 19:00,11.0,89,10.0,0.00,0.00,30,6.0,0,0.00,0.0,0.0,0.0
2022-01-16 20:00,10.4,90,9.0,0.00,0.00,30,7.6,0,0.00,0.0,0.0,0.0
2022-01-16 21:00,10.3,89,8.8,0.00,0.00,30,7.9,0,0.00,0.0,0.0,0.0
2022-01-16 22:00,10.9,90,9.7,0.00,0.00,26,7.1,0,0.00,0.0,0.0,0.0
2022-01-16 23:00,11.1,91,9.6,0.00,0.00,0,10.5,0,0.00,0.0,0.0,0.0
2022-01-17 00:00,10.8,89,8.9,0.00,0.00,0,11.8,0,0.00,0.0,0.0,0.0
2022-01-17 01:00,10.2,90,8.4,0.00,0.00,0,9.7,0,0.00,0.0,0.0,0.0
2022-01-17 02:00,9.9,90,8.1,0.00,0.00,0,9.2,0,0.00,0.0,0.0,0.0
2022-01-17 03:00,9.7,90,7.8,0.00,0.00,1,10.2,0,0.00,0.0,0.0,0.0
2022-01-17 04:00,9.5,90,7.2,0.00,0.00,0,12.0,0,0.00,0.0,0.0,0.0
2022-01-17 05:00,9.2,90,6.9,0.00,0.00,0,11.5,0,0.00,0.0,0.0,0.0
2022-01-17 06:00,8.9,91,6.7,0.00,0.00,0,10.7,0,0.00,0.0,0.0,0.0
2022-01-17 07:00,8.5,91,6.5,0.00,0.00,0,8.7,0,0.00,0.0,0.0,0.0
2022-01-17 08:00,8.1,91,6.2,0.00,0.00,0,7.9,1,0.00,0.0,0.0,0.0
2022-01-17 09:00,9.4,86,6.9,0.00,0.00,0,12.3,1,2300.74,40.0,24.0,314.8
2022-01-17 10:00,10.2,82,7.6,0.00,0.00,0,13.1,1,3600.00,163.0,55.0,639.7
2022-01-17 11:00,11.1,77,8.1,0.00,0.00,0,15.6,1,3600.00,295.0,67.0,773.6
2022-01-17 12:00,11.8,74,9.0,0.00,0.00,0,14.5,1,3600.00,392.0,73.0,839.7
2022-01-17 13:00,13.1,69,10.5,0.00,0.00,0,13.0,1,3600.00,435.0,75.0,860.5
2022-01-17 14:00,13.9,66,11.4,0.00,0.00,0,12.5,1,3600.00,423.0,75.0,855.0
2022-01-17 15:00,14.3,64,12.2,0.00,0.00,4,10.4,1,3600.00,357.0,70.0,820.2
2022-01-17 16:00,14.4,64,12.5,0.00,0.00,29,9.0,1,3600.00,244.0,61.0,737.0
2022-01-17 17:00,13.4,70,11.7,0.00,0.00,30,8.8,1,3600.00,104.0,46.0,549.4
2022-01-17 18:00,12.1,76,10.2,0.00,0.00,30,9.3,0,38.70,6.0,12.0,66.3
2022-01-17 19:00,11.8,78,10.0,0.00,0.00,30,9.3,0,0.00,0.0,0.0,0.0
2022-01-17 20:00,11.5,79,9.5,0.00,0.00,30,10.5,0,0.00,0.0,0.0,0.0
2022-01-17 21:00,11.0,80,8.9,0.00,0.00,0,10.7,0,0.00,0.0,0.0,0.0
2022-01-17 22:00,10.0,84,8.1,0.00,0.00,2,8.2,0,0.00,0.0,0.0,0.0
2022-01-17 23:00,9.5,85,7.6,0.00,0.00,30,8.2,0,0.00,0.0,0.0,0.0
2022-01-18 00:00,9.9,88,8.1,0.00,0.00,18,8.8,0,0.00,0.0,0.0,0.0
2022-01-18 01:00,8.8,91,6.8,0.00,0.00,1,8.6,0,0.00,0.0,0.0,0.0
2022-01-18 02:00,8.4,91,6.2,0.00,0.00,1,9.7,0,0.00,0.0,0.0,0.0
2022-01-18 03:00,7.9,92,5.7,0.00,0.00,0,9.7,0,0.00,0.0,0.0,0.0
2022-01-18 04:00,7.7,91,5.2,0.00,0.00,0,10.7,0,0.00,0.0,0.0,0.0
2022-01-18 05:00,7.5,90,4.7,0.00,0.00,7,12.0,0,0.00,0.0,0.0,0.0
2022-01-18 06:00,7.3,88,4.3,0.00,0.00,29,12.5,0,0.00,0.0,0.0,0.0
2022-01-18 07:00,7.0,89,4.1,0.00,0.00,30,12.5,0,0.00,0.0,0.0,0.0
2022-01-18 08:00,6.8,90,3.8,0.00,0.00,30,12.5,1,0.00,0.0,0.0,0.0
2022-01-18 09:00,7.5,86,4.3,0.00,0.00,25,14.3,1,2330.90,39.0,27.0,304.8
2022-01-18 10:00,8.5,82,5.4,0.00,0.00,2,13.8,1,3600.00,167.0,56.0,650.6
2022-01-18 11:00,9.7,77,6.8,0.00,0.00,5,12.8,1,3600.00,301.0,67.0,784.7
2022-01-18 12:00,10.8,75,8.3,0.00,0.00,3,10.5,1,3600.00,397.0,73.0,845.7
2022-01-18 13:00,12.2,69,10.1,0.00,0.00,3,8.4,1,3600.00,444.0,76.0,873.2
2022-01-18 14:00,13.4,65,11.5,0.00,0.00,3,7.2,1,3600.00,433.0,75.0,869.6
2022-01-18 15:00,13.9,63,12.1,0.00,0.00,0,6.8,1,3600.00,365.0,71.0,832.1
2022-01-18 16:00,13.8,62,11.9,0.00,0.00,1,7.3,1,3600.00,251.0,62.0,750.3
2022-01-18 17:00,12.5,72,11.2,0.00,0.00,0,4.8,1,3600.00,112.0,44.0,581.0
2022-01-18 18:00,9.6,81,7.6,0.00,0.00,1,8.2,0,400.25,11.0,10.0,119.2
2022-01-18 19:00,10.2,80,8.4,0.00,0.00,2,7.2,0,0.00,0.0,0.0,0.0
2022-01-18 20:00,10.0,79,8.0,0.00,0.00,0,7.4,0,0.00,0.0,0.0,0.0
2022-01-18 21:00,10.4,78,8.2,0.00,0.00,1,9.7,0,0.00,0.0,0.0,0.0
2022-01-18 22:00,10.5,77,7.9,0.00,0.00,1,12.0,0,0.00,0.0,0.0,0.0
2022-01-18 23:00,9.8,79,7.4,0.00,0.00,0,10.5,0,0.00,0.0,0.0,0.0
2022-01-19 00:00,9.8,80,7.2,0.00,0.00,0,11.6,0,0.00,0.0,0.0,0.0
2022-01-19 01:00,8.9,86,6.6,0.00,0.00,0,10.2,0,0.00,0.0,0.0,0.0
2022-01-19 02:00,8.7,87,6.2,0.00,0.00,1,11.2,0,0.00,0.0,0.0,0.0
2022-01-19 03:00,8.4,88,5.9,0.00,0.00,3,10.9,0,0.00,0.0,0.0,0.0
2022-01-19 04:00,7.9,90,5.4,0.00,0.00,18,10.5,0,0.00,0.0,0.0,0.0
2022-01-19 05:00,7.6,90,5.1,0.00,0.00,30,10.4,0,0.00,0.0,0.0,0.0
2022-01-19 06:00,7.4,90,4.9,0.00,0.00,27,9.7,0,0.00,0.0,0.0,0.0
2022-01-19 07:00,7.1,90,4.7,0.00,0.00,7,9.2,0,0.00,0.0,0.0,0.0
2022-01-19 08:00,6.9,91,4.4,0.00,0.00,1,9.7,1,0.00,0.0,0.0,0.0
2022-01-19 09:00,7.8,85,4.9,0.00,0.00,1,12.7,1,2363.05,41.0,26.0,318.2
2022-01-19 10:00,9.1,78,6.3,0.00,0.00,1,11.2,1,3600.00,168.0,56.0,649.5
2022-01-19 11:00,10.3,74,7.9,0.00,0.00,2,9.3,1,3600.00,299.0,69.0,774.7
2022-01-19 12:00,11.2,70,8.8,0.00,0.00,0,9.4,1,3600.00,394.0,77.0,834.5
2022-01-19 13:00,12.4,66,10.3,0.00,0.00,0,8.4,1,3600.00,449.0,76.0,877.8
2022-01-19 14:00,13.4,61,11.2,0.00,0.00,0,8.2,1,3600.00,437.0,75.0,871.9
2022-01-19 15:00,14.0,59,11.9,0.00,0.00,0,7.4,1,3600.00,369.0,71.0,834.7
2022-01-19 16:00,14.0,57,12.1,0.00,0.00,0,5.8,1,3600.00,255.0,63.0,754.3
2022-01-19 17:00,12.3,79,11.3,0.00,0.00,0,4.8,1,3600.00,115.0,46.0,585.9
2022-01-19 18:00,12.9,61,11.3,0.00,0.00,0,3.1,0,496.79,12.0,11.0,127.6
2022-01-19 19:00,8.8,80,6.7,0.00,0.00,0,7.3,0,0.00,0.0,0.0,0.0
2022-01-19 20:00,8.0,85,5.8,0.00,0.00,0,7.6,0,0.00,0.0,0.0,0.0
2022-01-19 21:00,8.0,82,5.6,0.00,0.00,0,7.9,0,0.00,0.0,0.0,0.0
2022-01-19 22:00,7.2,83,4.6,0.00,0.00,0,8.6,0,0.00,0.0,0.0,0.0
2022-01-19 23:00,6.4,87,3.6,0.00,0.00,0,9.8,0,0.00,0.0,0.0,0.0
2022-01-20 00:00,7.5,89,5.1,0.00,0.00,0,9.0,0,0.00,0.0,0.0,0.0
2022-01-20 01:00,6.6,89,4.0,0.00,0.00,0,9.0,0,0.00,0.0,0.0,0.0
2022-01-20 02:00,6.6,91,4.2,0.00,0.00,0,8.4,0,0.00,0.0,0.0,0.0
2022-01-20 03:00,7.2,92,5.1,0.00,0.00,0,7.7,0,0.00,0.0,0.0,0.0
2022-01-20 04:00,7.5,91,5.3,0.00,0.00,0,8.4,0,0.00,0.0,0.0,0.0
2022-01-20 05:00,7.5,90,5.1,0.00,0.00,0,9.9,0,0.00,0.0,0.0,0.0
2022-01-20 06:00,7.3,88,4.6,0.00,0.00,0,10.7,0,0.00,0.0,0.0,0.0
2022-01-20 07:00,6.9,86,4.1,0.00,0.00,0,10.4,0,0.00,0.0,0.0,0.0
2022-01-20 08:00,6.4,88,3.7,0.00,0.00,0,9.7,1,0.00,0.0,0.0,0.0
2022-01-20 09:00,7.6,82,4.5,0.00,0.00,0,12.7,1,2397.18,46.0,25.0,354.3
2022-01-20 10:00,8.5,75,5.0,0.00,0.00,0,15.0,1,3600.00,176.0,56.0,675.0
2022-01-20 11:00,9.3,71,5.8,0.00,0.00,0,14.5,1,3600.00,315.0,67.0,811.1
2022-01-20 12:00,10.8,66,7.6,0.00,0.00,0,13.5,1,3600.00,416.0,72.0,875.9
2022-01-20 13:00,12.3,61,9.3,0.00,0.00,0,12.0,1,3600.00,463.0,74.0,899.8
2022-01-20 14:00,13.6,58,10.9,0.00,0.00,0,10.7,1,3600.00,451.0,74.0,893.9
2022-01-20 15:00,14.4,54,12.0,0.00,0.00,0,9.0,1,3600.00,383.0,70.0,859.6
2022-01-20 16:00,14.6,54,12.3,0.00,0.00,0,7.9,1,3600.00,267.0,61.0,781.6
2022-01-20 17:00,13.2,65,11.5,0.00,0.00,0,6.2,1,3600.00,122.0,46.0,610.5
2022-01-20 18:00,11.7,67,9.2,0.00,0.00,0,9.5,0,683.55,14.0,11.0,146.2
2022-01-20 19:00,11.6,65,8.6,0.00,0.00,0,12.5,0,0.00,0.0,0.0,0.0
2022-01-20 20:00,11.3,65,8.5,0.00,0.00,0,11.0,0,0.00,0.0,0.0,0.0
2022-01-20 21:00,10.4,69,7.9,0.00,0.00,0,9.2,0,0.00,0.0,0.0,0.0
2022-01-20 22:00,9.0,78,6.7,0.00,0.00,0,7.7,0,0.00,0.0,0.0,0.0
2022-01-20 23:00,8.4,82,6.2,0.00,0.00,0,7.7,0,0.00,0.0,0.0,0.0
2022-01-21 00:00,9.3,81,7.2,0.00,0.00,0,7.8,0,0.00,0.0,0.0,0.0
2022-01-21 01:00,9.4,81,7.1,0.00,0.00,0,9.4,0,0.00,0.0,0.0,0.0
2022-01-21 02:00,8.8,85,6.7,0.00,0.00,0,8.7,0,0.00,0.0,0.0,0.0
2022-01-21 03:00,8.5,86,6.1,0.00,0.00,0,10.2,0,0.00,0.0,0.0,0.0
2022-01-21 04:00,8.3,83,5.3,0.00,0.00,0,13.0,0,0.00,0.0,0.0,0.0
2022-01-21 05:00,8.1,80,4.9,0.00,0.00,0,13.6,0,0.00,0.0,0.0,0.0
2022-01-21 06:00,8.1,79,5.0,0.00,0.00,0,12.5,0,0.00,0.0,0.0,0.0
2022-01-21 07:00,7.9,80,4.6,0.00,0.00,0,14.0,0,0.00,0.0,0.0,0.0
2022-01-21 08:00,7.6,82,4.1,0.00,0.00,0,15.3,1,0.00,0.0,0.0,0.0
2022-01-21 09:00,8.1,79,4.4,0.00,0.00,0,16.3,1,2433.27,45.0,26.0,343.9
2022-01-21 10:00,8.8,75,4.8,0.00,0.00,0,18.4,1,3600.00,176.0,55.0,669.4
2022-01-21 11:00,9.8,72,6.0,0.00,0.00,0,17.3,1,3600.00,309.0,68.0,790.4
2022-01-21 12:00,11.6,65,8.4,0.00,0.00,0,13.7,1,3600.00,405.0,75.0,847.6
2022-01-21 13:00,13.0,60,10.1,0.00,0.00,0,11.7,1,3600.00,454.0,76.0,876.9
2022-01-21 14:00,14.0,57,11.4,0.00,0.00,0,10.2,1,3600.00,443.0,76.0,872.1
2022-01-21 15:00,14.6,54,12.0,0.00,0.00,0,9.9,1,3600.00,376.0,72.0,837.2
2022-01-21 16:00,14.8,54,12.3,0.00,0.00,0,9.7,1,3600.00,261.0,64.0,756.0
2022-01-21 17:00,13.6,63,11.8,0.00,0.00,0,6.4,1,3600.00,120.0,47.0,590.0
2022-01-21 18:00,11.9,65,9.4,0.00,0.00,0,9.2,0,711.53,14.0,12.0,143.5
2022-01-21 19:00,11.7,66,8.9,0.00,0.00,0,11.7,0,0.00,0.0,0.0,0.0
2022-01-21 20:00,11.1,70,8.3,0.00,0.00,0,11.8,0,0.00,0.0,0.0,0.0
2022-01-21 21:00,10.3,76,7.7,0.00,0.00,3,11.2,0,0.00,0.0,0.0,0.0
2022-01-21 22:00,9.7,79,6.9,0.00,0.00,1,12.5,0,0.00,0.0,0.0,0.0
2022-01-21 23:00,9.1,78,6.2,0.00,0.00,0,12.5,0,0.00,0.0,0.0,0.0
2022-01-22 00:00,9.1,79,6.0,0.00,0.00,5,13.6,0,0.00,0.0,0.0,0.0
2022-01-22 01:00,8.4,82,5.4,0.00,0.00,0,12.7,0,0.00,0.0,0.0,0.0
2022-01-22 02:00,8.0,83,5.0,0.00,0.00,0,12.7,0,0.00,0.0,0.0,0.0
2022-01-22 03:00,7.7,84,4.7,0.00,0.00,0,12.7,0,0.00,0.0,0.0,0.0
2022-01-22 04:00,7.3,87,4.4,0.00,0.00,0,12.3,0,0.00,0.0,0.0,0.0
2022-01-22 05:00,7.0,90,4.3,0.00,0.00,0,11.2,0,0.00,0.0,0.0,0.0
2022-01-22 06:00,6.9,91,4.0,0.00,0.00,0,12.2,0,0.00,0.0,0.0,0.0
2022-01-22 07:00,6.6,90,3.5,0.00,0.00,0,13.6,0,0.00,0.0,0.0,0.0
2022-01-22 08:00,6.4,86,2.9,0.00,0.00,0,14.5,1,0.00,0.0,0.0,0.0
2022-01-22 09:00,7.2,80,3.5,0.00,0.00,0,15.5,1,2471.33,46.0,27.0,348.6
2022-01-22 10:00,8.3,73,4.2,0.00,0.00,0,17.8,1,3600.00,177.0,56.0,667.4
2022-01-22 11:00,9.5,67,5.5,0.00,0.00,0,16.8,1,3600.00,311.0,69.0,790.2
2022-01-22 12:00,11.1,61,7.3,0.00,0.00,0,16.3,1,3600.00,410.0,75.0,852.8
2022-01-22 13:00,12.8,56,9.2,0.00,0.00,0,15.5,1,3600.00,459.0,77.0,881.0
2022-01-22 14:00,14.1,53,10.6,0.00,0.00,0,15.8,1,3600.00,448.0,76.0,876.0
