"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|PT","14.10.2024 02:00 - 14.10.2024 03:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","14.10.2024 03:00 - 14.10.2024 04:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","14.10.2024 04:00 - 14.10.2024 05:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","14.10.2024 05:00 - 14.10.2024 06:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","14.10.2024 06:00 - 14.10.2024 07:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","14.10.2024 07:00 - 14.10.2024 08:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","14.10.2024 08:00 - 14.10.2024 09:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","14.10.2024 09:00 - 14.10.2024 10:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","14.10.2024 10:00 - 14.10.2024 11:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","14.10.2024 11:00 - 14.10.2024 12:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","14.10.2024 12:00 - 14.10.2024 13:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","14.10.2024 13:00 - 14.10.2024 14:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","14.10.2024 14:00 - 14.10.2024 15:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","14.10.2024 15:00 - 14.10.2024 16:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","14.10.2024 16:00 - 14.10.2024 17:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","14.10.2024 17:00 - 14.10.2024 18:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","14.10.2024 18:00 - 14.10.2024 19:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","14.10.2024 19:00 - 14.10.2024 20:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","14.10.2024 20:00 - 14.10.2024 21:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","14.10.2024 21:00 - 14.10.2024 22:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","14.10.2024 22:00 - 14.10.2024 23:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","14.10.2024 23:00 - 15.10.2024 00:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","15.10.2024 00:00 - 15.10.2024 01:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","15.10.2024 01:00 - 15.10.2024 02:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","15.10.2024 02:00 - 15.10.2024 03:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","15.10.2024 03:00 - 15.10.2024 04:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","15.10.2024 04:00 - 15.10.2024 05:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","15.10.2024 05:00 - 15.10.2024 06:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","15.10.2024 06:00 - 15.10.2024 07:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","15.10.2024 07:00 - 15.10.2024 08:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","15.10.2024 08:00 - 15.10.2024 09:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","15.10.2024 09:00 - 15.10.2024 10:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","15.10.2024 10:00 - 15.10.2024 11:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","15.10.2024 11:00 - 15.10.2024 12:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","15.10.2024 12:00 - 15.10.2024 13:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","15.10.2024 13:00 - 15.10.2024 14:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","15.10.2024 14:00 - 15.10.2024 15:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","15.10.2024 15:00 - 15.10.2024 16:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","15.10.2024 16:00 - 15.10.2024 17:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","15.10.2024 17:00 - 15.10.2024 18:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","15.10.2024 18:00 - 15.10.2024 19:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","15.10.2024 19:00 - 15.10.2024 20:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","15.10.2024 20:00 - 15.10.2024 21:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","15.10.2024 21:00 - 15.10.2024 22:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","15.10.2024 22:00 - 15.10.2024 23:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","15.10.2024 23:00 - 16.10.2024 00:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","16.10.2024 00:00 - 16.10.2024 01:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","16.10.2024 01:00 - 16.10.2024 02:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","16.10.2024 02:00 - 16.10.2024 03:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","16.10.2024 03:00 - 16.10.2024 04:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","16.10.2024 04:00 - 16.10.2024 05:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","16.10.2024 05:00 - 16.10.2024 06:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","16.10.2024 06:00 - 16.10.2024 07:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","16.10.2024 07:00 - 16.10.2024 08:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","16.10.2024 08:00 - 16.10.2024 09:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","16.10.2024 09:00 - 16.10.2024 10:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","16.10.2024 10:00 - 16.10.2024 11:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","16.10.2024 11:00 - 16.10.2024 12:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","16.10.2024 12:00 - 16.10.2024 13:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","16.10.2024 13:00 - 16.10.2024 14:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","16.10.2024 14:00 - 16.10.2024 15:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","16.10.2024 15:00 - 16.10.2024 16:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","16.10.2024 16:00 - 16.10.2024 17:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","16.10.2024 17:00 - 16.10.2024 18:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","16.10.2024 18:00 - 16.10.2024 19:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","16.10.2024 19:00 - 16.10.2024 20:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","16.10.2024 20:00 - 16.10.2024 21:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","16.10.2024 21:00 - 16.10.2024 22:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","16.10.2024 22:00 - 16.10.2024 23:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","16.10.2024 23:00 - 17.10.2024 00:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","17.10.2024 00:00 - 17.10.2024 01:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","17.10.2024 01:00 - 17.10.2024 02:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","17.10.2024 02:00 - 17.10.2024 03:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","17.10.2024 03:00 - 17.10.2024 04:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","17.10.2024 04:00 - 17.10.2024 05:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","17.10.2024 05:00 - 17.10.2024 06:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","17.10.2024 06:00 - 17.10.2024 07:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","17.10.2024 07:00 - 17.10.2024 08:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","17.10.2024 08:00 - 17.10.2024 09:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","17.10.2024 09:00 - 17.10.2024 10:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","17.10.2024 10:00 - 17.10.2024 11:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","17.10.2024 11:00 - 17.10.2024 12:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","17.10.2024 12:00 - 17.10.2024 13:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","17.10.2024 13:00 - 17.10.2024 14:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","17.10.2024 14:00 - 17.10.2024 15:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","17.10.2024 15:00 - 17.10.2024 16:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","17.10.2024 16:00 - 17.10.2024 17:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","17.10.2024 17:00 - 17.10.2024 18:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","17.10.2024 18:00 - 17.10.2024 19:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","17.10.2024 19:00 - 17.10.2024 20:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","17.10.2024 20:00 - 17.10.2024 21:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","17.10.2024 21:00 - 17.10.2024 22:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","17.10.2024 22:00 - 17.10.2024 23:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","17.10.2024 23:00 - 18.10.2024 00:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","18.10.2024 00:00 - 18.10.2024 01:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","18.10.2024 01:00 - 18.10.2024 02:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","18.10.2024 02:00 - 18.10.2024 03:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","18.10.2024 03:00 - 18.10.2024 04:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","18.10.2024 04:00 - 18.10.2024 05:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","18.10.2024 05:00 - 18.10.2024 06:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","18.10.2024 06:00 - 18.10.2024 07:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","18.10.2024 07:00 - 18.10.2024 08:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","18.10.2024 08:00 - 18.10.2024 09:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","18.10.2024 09:00 - 18.10.2024 10:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","18.10.2024 10:00 - 18.10.2024 11:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","18.10.2024 11:00 - 18.10.2024 12:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","18.10.2024 12:00 - 18.10.2024 13:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","18.10.2024 13:00 - 18.10.2024 14:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","18.10.2024 14:00 - 18.10.2024 15:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","18.10.2024 15:00 - 18.10.2024 16:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","18.10.2024 16:00 - 18.10.2024 17:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","18.10.2024 17:00 - 18.10.2024 18:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","18.10.2024 18:00 - 18.10.2024 19:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","18.10.2024 19:00 - 18.10.2024 20:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","18.10.2024 20:00 - 18.10.2024 21:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","18.10.2024 21:00 - 18.10.2024 22:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","18.10.2024 22:00 - 18.10.2024 23:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","18.10.2024 23:00 - 19.10.2024 00:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","19.10.2024 00:00 - 19.10.2024 01:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","19.10.2024 01:00 - 19.10.2024 02:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","19.10.2024 02:00 - 19.10.2024 03:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","19.10.2024 03:00 - 19.10.2024 04:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","19.10.2024 04:00 - 19.10.2024 05:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","19.10.2024 05:00 - 19.10.2024 06:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","19.10.2024 06:00 - 19.10.2024 07:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","19.10.2024 07:00 - 19.10.2024 08:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","19.10.2024 08:00 - 19.10.2024 09:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","19.10.2024 09:00 - 19.10.2024 10:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","19.10.2024 10:00 - 19.10.2024 11:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","19.10.2024 11:00 - 19.10.2024 12:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
