Date_Hour,Solar Power Aggregated [MW],Temperature (°C),Relative Humidity (%),Apparent Temperature (°C),Precipitation (mm),Rain (mm),Cloud cover (%),Wind speed 10m (km/h),Day,Sunshine Duration (s),Direct Radiation (W/m²),Diffuse Radiation (W/m²),Direct Normal Irradiance (W/m²)
2023-12-04 13:00:00,827.0,17.2,64.0,15.6,0.0,0.0,43.0,11.2,1,3600.0,241.0,159.0,498.3
2023-12-04 14:00:00,737.0,17.0,64.0,15.5,0.0,0.0,47.0,10.9,1,3600.0,188.0,171.0,411.9
2023-12-04 15:00:00,607.0,16.6,64.0,15.0,0.0,0.0,58.0,10.9,1,3600.0,135.0,147.0,353.3
2023-12-04 16:00:00,339.0,15.8,68.0,14.4,0.0,0.0,40.0,9.7,1,3283.72,45.0,114.0,169.5
2023-12-04 17:00:00,85.0,14.3,76.0,13.1,0.0,0.0,34.0,8.7,1,486.59,11.0,45.0,81.4
2023-12-04 18:00:00,1.0,12.8,84.0,11.8,0.0,0.0,30.0,7.1,0,0.0,0.0,1.0,0.0
2023-12-04 19:00:00,0.0,12.5,84.0,11.2,0.0,0.0,30.0,8.1,0,0.0,0.0,0.0,0.0
2023-12-04 20:00:00,0.0,12.1,83.0,10.8,0.0,0.0,30.0,7.2,0,0.0,0.0,0.0,0.0
2023-12-04 21:00:00,0.0,11.9,83.0,10.5,0.0,0.0,30.0,7.6,0,0.0,0.0,0.0,0.0
2023-12-04 22:00:00,0.0,11.2,87.0,10.1,0.0,0.0,30.0,6.0,0,0.0,0.0,0.0,0.0
2023-12-04 23:00:00,0.0,11.1,88.0,10.0,0.0,0.0,30.0,6.2,0,0.0,0.0,0.0,0.0
2023-12-05 00:00:00,0.0,11.2,89.0,9.8,0.0,0.0,30.0,8.9,0,0.0,0.0,0.0,0.0
2023-12-05 01:00:00,0.0,11.9,86.0,10.3,0.0,0.0,30.0,10.3,0,0.0,0.0,0.0,0.0
2023-12-05 02:00:00,0.0,11.5,88.0,10.0,0.0,0.0,46.0,10.1,0,0.0,0.0,0.0,0.0
2023-12-05 03:00:00,0.0,11.5,88.0,10.0,0.0,0.0,90.0,8.9,0,0.0,0.0,0.0,0.0
2023-12-05 04:00:00,0.0,11.4,86.0,9.9,0.0,0.0,90.0,8.7,0,0.0,0.0,0.0,0.0
2023-12-05 05:00:00,0.0,11.3,82.0,9.2,0.0,0.0,90.0,12.1,0,0.0,0.0,0.0,0.0
2023-12-05 06:00:00,0.0,11.1,83.0,9.0,0.0,0.0,90.0,10.9,0,0.0,0.0,0.0,0.0
2023-12-05 07:00:00,0.0,10.6,87.0,8.6,0.0,0.0,90.0,11.0,0,0.0,0.0,0.0,0.0
2023-12-05 08:00:00,1.0,10.5,88.0,8.5,0.0,0.0,90.0,11.2,1,0.0,0.0,1.0,0.0
2023-12-05 09:00:00,53.0,10.7,86.0,8.4,0.0,0.0,90.0,13.3,1,0.0,0.0,17.0,0.0
2023-12-05 10:00:00,144.0,10.9,85.0,8.4,0.0,0.0,90.0,14.9,1,0.0,0.0,48.0,0.0
2023-12-05 11:00:00,211.0,11.1,84.0,8.6,0.0,0.0,90.0,14.8,1,0.0,0.0,67.0,0.0
2023-12-05 12:00:00,244.0,11.5,82.0,8.9,0.0,0.0,90.0,15.5,1,0.0,0.0,69.0,0.0
2023-12-05 13:00:00,260.0,10.9,87.0,8.5,0.7,0.7,91.0,14.6,1,0.0,0.0,64.0,0.0
2023-12-05 14:00:00,188.0,10.8,91.0,7.8,0.6,0.6,90.0,19.1,1,0.0,0.0,57.0,0.0
2023-12-05 15:00:00,130.0,10.9,90.0,7.5,0.9,0.9,90.0,22.2,1,0.0,0.0,37.0,0.0
2023-12-05 16:00:00,82.0,11.0,90.0,7.4,0.7,0.7,95.0,23.3,1,0.0,0.0,32.0,0.0
2023-12-05 17:00:00,20.0,11.1,90.0,7.6,0.6,0.6,80.0,23.4,1,0.0,0.0,16.0,0.0
2023-12-05 18:00:00,0.0,11.2,90.0,7.7,0.6,0.6,92.0,23.1,0,0.0,0.0,0.0,0.0
2023-12-05 19:00:00,0.0,11.2,90.0,7.5,0.4,0.4,61.0,24.6,0,0.0,0.0,0.0,0.0
2023-12-05 20:00:00,0.0,11.1,90.0,7.3,0.4,0.4,60.0,25.4,0,0.0,0.0,0.0,0.0
2023-12-05 21:00:00,0.0,11.2,90.0,7.4,0.4,0.4,60.0,25.6,0,0.0,0.0,0.0,0.0
2023-12-05 22:00:00,0.0,11.4,88.0,7.7,0.1,0.1,1.0,24.1,0,0.0,0.0,0.0,0.0
2023-12-05 23:00:00,0.0,11.0,87.0,7.6,0.0,0.0,28.0,21.4,0,0.0,0.0,0.0,0.0
2023-12-06 00:00:00,0.0,10.9,84.0,7.5,0.0,0.0,74.0,20.2,0,0.0,0.0,0.0,0.0
2023-12-06 01:00:00,0.0,10.6,83.0,7.2,0.0,0.0,38.0,19.3,0,0.0,0.0,0.0,0.0
2023-12-06 02:00:00,0.0,10.3,83.0,7.3,0.0,0.0,20.0,16.3,0,0.0,0.0,0.0,0.0
2023-12-06 03:00:00,0.0,10.1,83.0,7.1,0.0,0.0,30.0,15.9,0,0.0,0.0,0.0,0.0
2023-12-06 04:00:00,0.0,10.0,82.0,6.8,0.0,0.0,32.0,16.6,0,0.0,0.0,0.0,0.0
2023-12-06 05:00:00,0.0,9.9,81.0,6.8,0.0,0.0,6.0,15.8,0,0.0,0.0,0.0,0.0
2023-12-06 06:00:00,0.0,9.6,82.0,6.4,0.0,0.0,18.0,15.9,0,0.0,0.0,0.0,0.0
2023-12-06 07:00:00,0.0,9.4,81.0,6.2,0.0,0.0,0.0,15.5,0,0.0,0.0,0.0,0.0
2023-12-06 08:00:00,6.0,9.2,80.0,6.2,0.0,0.0,2.0,13.8,1,0.0,1.0,1.0,17.1
2023-12-06 09:00:00,197.0,10.1,77.0,7.1,0.0,0.0,30.0,14.0,1,3001.97,54.0,33.0,383.2
2023-12-06 10:00:00,448.0,10.9,74.0,8.1,0.0,0.0,33.0,13.2,1,3600.0,74.0,112.0,269.3
2023-12-06 11:00:00,591.0,11.9,71.0,9.3,0.0,0.0,32.0,11.9,1,3600.0,176.0,129.0,454.3
2023-12-06 12:00:00,667.0,12.7,71.0,10.5,0.0,0.0,71.0,10.5,1,3600.0,276.0,128.0,603.4
2023-12-06 13:00:00,602.0,13.6,71.0,12.2,0.0,0.0,37.0,7.1,1,3600.0,119.0,198.0,248.0
2023-12-06 14:00:00,595.0,14.0,69.0,12.5,0.0,0.0,29.0,8.0,1,3600.0,116.0,198.0,255.8
2023-12-06 15:00:00,507.0,14.1,70.0,12.8,0.0,0.0,38.0,6.4,1,3600.0,206.0,112.0,542.4
2023-12-06 16:00:00,320.0,13.5,73.0,12.7,0.0,0.0,63.0,3.4,1,3600.0,61.0,103.0,231.1
2023-12-06 17:00:00,70.0,12.8,81.0,12.4,0.0,0.0,28.0,2.6,1,660.08,12.0,31.0,89.2
2023-12-06 18:00:00,1.0,12.7,76.0,12.0,0.0,0.0,32.0,2.3,0,0.0,0.0,1.0,0.0
2023-12-06 19:00:00,0.0,12.4,77.0,11.4,0.0,0.0,34.0,4.1,0,0.0,0.0,0.0,0.0
2023-12-06 20:00:00,0.0,11.6,81.0,10.4,0.0,0.0,35.0,5.3,0,0.0,0.0,0.0,0.0
2023-12-06 21:00:00,0.0,9.8,89.0,8.0,0.0,0.0,67.0,8.7,0,0.0,0.0,0.0,0.0
2023-12-06 22:00:00,0.0,10.8,90.0,9.5,0.0,0.0,86.0,7.6,0,0.0,0.0,0.0,0.0
2023-12-06 23:00:00,0.0,11.0,91.0,9.8,0.0,0.0,70.0,7.6,0,0.0,0.0,0.0,0.0
2023-12-07 00:00:00,0.0,11.8,89.0,11.2,0.0,0.0,85.0,4.5,0,0.0,0.0,0.0,0.0
2023-12-07 01:00:00,0.0,11.8,94.0,11.1,0.0,0.0,41.0,6.6,0,0.0,0.0,0.0,0.0
2023-12-07 02:00:00,0.0,11.3,95.0,10.3,0.0,0.0,66.0,8.3,0,0.0,0.0,0.0,0.0
2023-12-07 03:00:00,0.0,12.3,95.0,11.7,0.0,0.0,52.0,7.7,0,0.0,0.0,0.0,0.0
2023-12-07 04:00:00,0.0,12.8,94.0,12.5,0.0,0.0,64.0,6.3,0,0.0,0.0,0.0,0.0
2023-12-07 05:00:00,0.0,14.3,92.0,14.0,0.0,0.0,100.0,8.6,0,0.0,0.0,0.0,0.0
2023-12-07 06:00:00,0.0,15.2,91.0,14.9,0.0,0.0,100.0,10.5,0,0.0,0.0,0.0,0.0
2023-12-07 07:00:00,0.0,16.1,88.0,15.5,0.0,0.0,100.0,13.2,0,0.0,0.0,0.0,0.0
2023-12-07 08:00:00,5.0,16.5,87.0,15.6,0.0,0.0,100.0,16.3,1,0.0,0.0,1.0,0.0
2023-12-07 09:00:00,80.0,17.0,86.0,15.8,0.0,0.0,100.0,19.5,1,0.0,0.0,21.0,0.0
2023-12-07 10:00:00,199.0,17.6,86.0,16.5,0.0,0.0,100.0,19.8,1,0.0,0.0,67.0,0.0
2023-12-07 11:00:00,357.0,18.2,85.0,16.6,0.3,0.3,82.0,24.6,1,0.0,9.0,127.0,23.4
2023-12-07 12:00:00,447.0,18.9,81.0,16.7,0.3,0.3,100.0,27.5,1,3600.0,95.0,171.0,208.6
2023-12-07 13:00:00,366.0,17.8,90.0,16.1,0.2,0.2,100.0,26.2,1,0.0,8.0,145.0,16.7
2023-12-07 14:00:00,282.0,17.6,93.0,15.5,0.9,0.9,100.0,29.6,1,0.0,15.0,115.0,33.2
2023-12-07 15:00:00,202.0,17.5,93.0,16.4,1.6,1.6,99.0,22.0,1,0.0,0.0,40.0,0.0
2023-12-07 16:00:00,103.0,17.0,94.0,17.5,0.8,0.8,90.0,11.0,1,0.0,0.0,20.0,0.0
2023-12-07 17:00:00,17.0,16.9,95.0,17.2,0.4,0.4,37.0,12.5,1,0.0,0.0,11.0,0.0
2023-12-07 18:00:00,0.0,17.0,95.0,16.8,1.1,1.1,95.0,15.8,0,0.0,0.0,0.0,0.0
2023-12-07 19:00:00,0.0,16.8,91.0,15.6,0.2,0.2,100.0,20.0,0,0.0,0.0,0.0,0.0
2023-12-07 20:00:00,0.0,15.4,95.0,14.1,1.5,1.5,100.0,19.8,0,0.0,0.0,0.0,0.0
2023-12-07 21:00:00,0.0,16.3,95.0,15.9,0.7,0.7,15.0,15.3,0,0.0,0.0,0.0,0.0
2023-12-07 22:00:00,0.0,15.9,94.0,15.9,0.0,0.0,3.0,11.5,0,0.0,0.0,0.0,0.0
2023-12-07 23:00:00,0.0,15.2,94.0,15.0,0.0,0.0,4.0,11.2,0,0.0,0.0,0.0,0.0
2023-12-08 00:00:00,0.0,15.2,93.0,14.6,0.0,0.0,7.0,13.7,0,0.0,0.0,0.0,0.0
2023-12-08 01:00:00,0.0,15.2,91.0,14.4,0.0,0.0,30.0,14.2,0,0.0,0.0,0.0,0.0
2023-12-08 02:00:00,0.0,14.8,89.0,13.9,0.0,0.0,42.0,12.3,0,0.0,0.0,0.0,0.0
2023-12-08 03:00:00,0.0,14.2,89.0,13.7,0.0,0.0,28.0,9.0,0,0.0,0.0,0.0,0.0
2023-12-08 04:00:00,0.0,13.0,91.0,12.6,0.0,0.0,26.0,6.5,0,0.0,0.0,0.0,0.0
2023-12-08 05:00:00,0.0,13.2,90.0,12.6,0.0,0.0,35.0,7.2,0,0.0,0.0,0.0,0.0
2023-12-08 06:00:00,0.0,13.2,90.0,12.8,0.0,0.0,56.0,6.0,0,0.0,0.0,0.0,0.0
2023-12-08 07:00:00,0.0,12.6,92.0,11.9,0.0,0.0,39.0,7.6,0,0.0,0.0,0.0,0.0
2023-12-08 08:00:00,7.0,13.6,89.0,13.2,0.0,0.0,19.0,6.5,1,0.0,0.0,2.0,0.0
2023-12-08 09:00:00,216.0,14.5,88.0,14.6,0.0,0.0,20.0,4.7,1,2892.5,44.0,36.0,318.2
2023-12-08 10:00:00,645.0,15.8,88.0,16.9,0.0,0.0,45.0,0.8,1,3600.0,152.0,70.0,563.2
2023-12-08 11:00:00,1048.0,16.9,78.0,17.4,0.0,0.0,93.0,2.9,1,3600.0,263.0,81.0,686.9
2023-12-08 12:00:00,1069.0,16.8,74.0,17.0,0.0,0.0,81.0,3.2,1,0.0,9.0,158.0,19.9
2023-12-08 13:00:00,953.0,17.7,69.0,17.2,0.0,0.0,75.0,7.3,1,0.0,15.0,161.0,31.5
2023-12-08 14:00:00,757.0,17.5,70.0,17.0,0.0,0.0,70.0,7.9,1,0.0,19.0,172.0,42.1
2023-12-08 15:00:00,593.0,16.7,79.0,16.3,0.0,0.0,92.0,9.7,1,0.0,1.0,81.0,2.6
2023-12-08 16:00:00,405.0,16.6,80.0,16.2,0.0,0.0,72.0,9.7,1,1737.04,31.0,73.0,117.9
2023-12-08 17:00:00,101.0,15.9,86.0,15.9,0.0,0.0,87.0,8.2,1,2344.6,22.0,35.0,164.0
2023-12-08 18:00:00,1.0,15.0,93.0,15.4,0.0,0.0,100.0,6.4,0,0.0,0.0,1.0,0.0
2023-12-08 19:00:00,0.0,15.2,94.0,15.6,0.0,0.0,70.0,7.0,0,0.0,0.0,0.0,0.0
2023-12-08 20:00:00,0.0,14.8,94.0,14.9,0.0,0.0,46.0,7.7,0,0.0,0.0,0.0,0.0
2023-12-08 21:00:00,0.0,14.8,93.0,14.8,0.0,0.0,58.0,7.7,0,0.0,0.0,0.0,0.0
2023-12-08 22:00:00,0.0,15.1,92.0,15.1,0.0,0.0,67.0,8.6,0,0.0,0.0,0.0,0.0
2023-12-08 23:00:00,0.0,15.3,92.0,15.2,0.0,0.0,46.0,9.5,0,0.0,0.0,0.0,0.0
2023-12-09 00:00:00,0.0,15.3,92.0,15.0,0.0,0.0,38.0,10.5,0,0.0,0.0,0.0,0.0
2023-12-09 01:00:00,0.0,15.0,92.0,14.9,0.0,0.0,58.0,8.4,0,0.0,0.0,0.0,0.0
2023-12-09 02:00:00,0.0,15.2,92.0,14.9,0.0,0.0,47.0,10.5,0,0.0,0.0,0.0,0.0
2023-12-09 03:00:00,0.0,15.4,92.0,15.0,0.0,0.0,31.0,11.8,0,0.0,0.0,0.0,0.0
2023-12-09 04:00:00,0.0,15.5,93.0,15.0,0.0,0.0,34.0,12.6,0,0.0,0.0,0.0,0.0
2023-12-09 05:00:00,0.0,15.6,93.0,15.3,0.0,0.0,35.0,12.6,0,0.0,0.0,0.0,0.0
2023-12-09 06:00:00,0.0,15.8,94.0,15.7,0.0,0.0,45.0,12.1,0,0.0,0.0,0.0,0.0
2023-12-09 07:00:00,0.0,15.9,94.0,15.8,0.0,0.0,85.0,12.3,0,0.0,0.0,0.0,0.0
2023-12-09 08:00:00,4.0,16.5,95.0,16.4,0.0,0.0,100.0,13.8,1,0.0,0.0,1.0,0.0
2023-12-09 09:00:00,141.0,17.5,94.0,17.6,0.0,0.0,100.0,15.0,1,0.0,0.0,26.0,0.0
2023-12-09 10:00:00,356.0,18.1,94.0,18.3,0.1,0.1,100.0,15.3,1,0.0,1.0,57.0,3.7
2023-12-09 11:00:00,551.0,18.4,94.0,18.5,0.3,0.3,100.0,17.7,1,0.0,0.0,90.0,0.0
2023-12-09 12:00:00,693.0,18.8,92.0,19.0,0.2,0.2,65.0,17.3,1,0.0,24.0,163.0,53.2
2023-12-09 13:00:00,713.0,19.0,91.0,19.2,0.3,0.3,77.0,17.1,1,3600.0,121.0,151.0,254.7
2023-12-09 14:00:00,647.0,19.5,86.0,19.3,0.0,0.0,77.0,18.0,1,3600.0,293.0,91.0,651.6
2023-12-09 15:00:00,482.0,19.1,86.0,19.1,0.0,0.0,69.0,16.7,1,3600.0,181.0,90.0,479.8
2023-12-09 16:00:00,311.0,18.8,87.0,19.2,0.0,0.0,49.0,12.7,1,3600.0,85.0,75.0,323.7
2023-12-09 17:00:00,87.0,17.8,92.0,18.8,0.0,0.0,28.0,8.7,1,2684.41,24.0,34.0,179.0
2023-12-09 18:00:00,1.0,16.5,97.0,17.7,0.0,0.0,35.0,5.9,0,0.0,0.0,1.0,0.0
2023-12-09 19:00:00,0.0,16.3,98.0,17.7,0.0,0.0,68.0,4.7,0,0.0,0.0,0.0,0.0
2023-12-09 20:00:00,0.0,16.4,98.0,17.9,0.0,0.0,52.0,4.1,0,0.0,0.0,0.0,0.0
2023-12-09 21:00:00,0.0,16.1,98.0,17.4,0.0,0.0,36.0,4.6,0,0.0,0.0,0.0,0.0
2023-12-09 22:00:00,0.0,15.9,97.0,17.1,0.0,0.0,36.0,4.6,0,0.0,0.0,0.0,0.0
2023-12-09 23:00:00,0.0,14.9,99.0,15.7,0.0,0.0,50.0,5.4,0,0.0,0.0,0.0,0.0
2023-12-10 00:00:00,0.0,14.2,100.0,14.7,0.0,0.0,100.0,5.8,0,0.0,0.0,0.0,0.0
2023-12-10 01:00:00,0.0,14.9,100.0,16.1,0.0,0.0,100.0,2.9,0,0.0,0.0,0.0,0.0
2023-12-10 02:00:00,0.0,15.2,100.0,16.7,0.0,0.0,92.0,2.3,0,0.0,0.0,0.0,0.0
2023-12-10 03:00:00,0.0,15.3,100.0,16.7,0.0,0.0,90.0,2.6,0,0.0,0.0,0.0,0.0
2023-12-10 04:00:00,0.0,15.5,100.0,17.0,0.0,0.0,90.0,2.1,0,0.0,0.0,0.0,0.0
2023-12-10 05:00:00,0.0,15.4,100.0,16.8,0.0,0.0,97.0,2.6,0,0.0,0.0,0.0,0.0
2023-12-10 06:00:00,0.0,15.7,99.0,17.2,0.0,0.0,100.0,2.8,0,0.0,0.0,0.0,0.0
2023-12-10 07:00:00,0.0,15.6,100.0,17.1,0.0,0.0,90.0,2.6,0,0.0,0.0,0.0,0.0
2023-12-10 08:00:00,4.0,16.1,99.0,17.5,0.0,0.0,90.0,4.5,1,0.0,0.0,1.0,0.0
2023-12-10 09:00:00,136.0,16.9,97.0,18.0,0.0,0.0,90.0,7.3,1,0.0,0.0,29.0,0.0
2023-12-10 10:00:00,393.0,17.9,86.0,18.5,0.0,0.0,69.0,9.5,1,0.0,1.0,104.0,3.8
2023-12-10 11:00:00,603.0,18.6,82.0,18.7,0.0,0.0,69.0,11.3,1,3600.0,110.0,132.0,290.5
2023-12-10 12:00:00,727.0,18.9,79.0,18.9,0.0,0.0,39.0,11.8,1,3600.0,100.0,186.0,222.4
2023-12-10 13:00:00,716.0,18.2,91.0,18.6,0.4,0.4,76.0,13.5,1,3600.0,151.0,130.0,318.8
2023-12-10 14:00:00,708.0,18.3,90.0,18.9,0.1,0.1,58.0,12.0,1,3600.0,141.0,138.0,314.3
2023-12-10 15:00:00,676.0,18.5,88.0,19.2,0.1,0.1,33.0,10.6,1,3600.0,157.0,94.0,416.9
2023-12-10 16:00:00,496.0,18.2,88.0,18.9,0.0,0.0,39.0,10.0,1,3600.0,117.0,73.0,446.0
2023-12-10 17:00:00,151.0,17.0,96.0,18.1,0.0,0.0,70.0,7.4,1,1846.32,19.0,38.0,141.8
2023-12-10 18:00:00,2.0,16.4,98.0,17.6,0.0,0.0,90.0,6.4,0,0.0,0.0,1.0,0.0
2023-12-10 19:00:00,0.0,16.7,97.0,17.8,0.0,0.0,90.0,7.6,0,0.0,0.0,0.0,0.0
2023-12-10 20:00:00,0.0,16.8,98.0,17.8,0.0,0.0,90.0,8.1,0,0.0,0.0,0.0,0.0
2023-12-10 21:00:00,0.0,16.4,99.0,17.4,0.0,0.0,88.0,8.5,0,0.0,0.0,0.0,0.0
2023-12-10 22:00:00,0.0,16.1,99.0,17.0,0.0,0.0,78.0,8.1,0,0.0,0.0,0.0,0.0
2023-12-10 23:00:00,0.0,15.8,99.0,16.6,0.0,0.0,83.0,7.4,0,0.0,0.0,0.0,0.0
2023-12-11 00:00:00,0.0,15.4,99.0,16.5,0.0,0.0,78.0,4.7,0,0.0,0.0,0.0,0.0
2023-12-11 01:00:00,0.0,14.4,97.0,14.9,0.0,0.0,12.0,5.7,0,0.0,0.0,0.0,0.0
2023-12-11 02:00:00,0.0,12.9,100.0,12.8,0.0,0.0,14.0,6.7,0,0.0,0.0,0.0,0.0
2023-12-11 03:00:00,0.0,12.3,100.0,12.1,0.0,0.0,91.0,6.2,0,0.0,0.0,0.0,0.0
2023-12-11 04:00:00,0.0,12.9,100.0,13.1,0.0,0.0,100.0,4.3,0,0.0,0.0,0.0,0.0
2023-12-11 05:00:00,0.0,12.5,100.0,12.6,0.0,0.0,100.0,4.9,0,0.0,0.0,0.0,0.0
2023-12-11 06:00:00,0.0,12.2,100.0,12.1,0.0,0.0,100.0,5.9,0,0.0,0.0,0.0,0.0
2023-12-11 07:00:00,0.0,12.1,100.0,11.9,0.0,0.0,100.0,5.6,0,0.0,0.0,0.0,0.0
2023-12-11 08:00:00,7.0,11.9,100.0,11.7,0.0,0.0,100.0,5.6,1,0.0,0.0,1.0,0.0
2023-12-11 09:00:00,200.0,12.4,100.0,12.3,0.0,0.0,100.0,5.7,1,0.0,6.0,47.0,44.6
2023-12-11 10:00:00,568.0,13.5,97.0,13.8,0.0,0.0,100.0,4.5,1,3600.0,52.0,114.0,197.7
2023-12-11 11:00:00,860.0,15.6,91.0,16.4,0.0,0.0,37.0,3.5,1,3600.0,120.0,157.0,318.6
2023-12-11 12:00:00,908.0,17.5,86.0,18.6,0.0,0.0,30.0,4.5,1,3600.0,189.0,169.0,421.8
2023-12-11 13:00:00,916.0,18.3,84.0,19.1,0.0,0.0,33.0,7.6,1,3600.0,117.0,219.0,247.7
2023-12-11 14:00:00,799.0,18.8,81.0,19.0,0.0,0.0,30.0,11.5,1,2756.08,68.0,214.0,151.9
2023-12-11 15:00:00,613.0,18.7,82.0,18.8,0.0,0.0,30.0,12.8,1,3600.0,74.0,171.0,196.8
2023-12-11 16:00:00,369.0,18.4,86.0,18.7,0.0,0.0,30.0,12.1,1,3600.0,49.0,117.0,186.9
2023-12-11 17:00:00,96.0,17.5,90.0,17.6,0.0,0.0,38.0,13.3,1,499.12,11.0,46.0,82.1
2023-12-11 18:00:00,1.0,17.0,93.0,17.0,0.0,0.0,62.0,13.4,0,0.0,0.0,1.0,0.0
2023-12-11 19:00:00,0.0,17.0,95.0,17.1,0.1,0.1,69.0,13.7,0,0.0,0.0,0.0,0.0
2023-12-11 20:00:00,0.0,17.3,96.0,17.6,0.1,0.1,69.0,14.0,0,0.0,0.0,0.0,0.0
2023-12-11 21:00:00,0.0,17.5,97.0,17.9,0.1,0.1,98.0,14.2,0,0.0,0.0,0.0,0.0
2023-12-11 22:00:00,0.0,17.7,98.0,18.2,0.0,0.0,100.0,14.3,0,0.0,0.0,0.0,0.0
2023-12-11 23:00:00,0.0,17.6,98.0,18.2,0.0,0.0,100.0,13.5,0,0.0,0.0,0.0,0.0
2023-12-12 00:00:00,0.0,17.7,98.0,18.2,0.0,0.0,100.0,14.8,0,0.0,0.0,0.0,0.0
2023-12-12 01:00:00,0.0,17.6,97.0,18.2,0.0,0.0,100.0,13.4,0,0.0,0.0,0.0,0.0
2023-12-12 02:00:00,0.0,17.7,98.0,18.2,0.0,0.0,100.0,14.0,0,0.0,0.0,0.0,0.0
2023-12-12 03:00:00,0.0,17.7,98.0,18.3,0.0,0.0,100.0,13.6,0,0.0,0.0,0.0,0.0
2023-12-12 04:00:00,0.0,17.6,98.0,18.4,0.0,0.0,100.0,12.0,0,0.0,0.0,0.0,0.0
2023-12-12 05:00:00,0.0,17.5,98.0,18.5,0.0,0.0,100.0,10.6,0,0.0,0.0,0.0,0.0
2023-12-12 06:00:00,0.0,17.4,99.0,18.6,0.0,0.0,100.0,9.4,0,0.0,0.0,0.0,0.0
2023-12-12 07:00:00,0.0,17.1,98.0,18.2,0.0,0.0,100.0,9.3,0,0.0,0.0,0.0,0.0
2023-12-12 08:00:00,3.0,16.9,98.0,17.7,0.0,0.0,53.0,10.7,1,0.0,0.0,1.0,0.0
2023-12-12 09:00:00,105.0,17.4,97.0,17.9,0.1,0.1,41.0,13.6,1,167.65,9.0,41.0,67.5
2023-12-12 10:00:00,341.0,18.2,90.0,17.9,0.0,0.0,22.0,18.0,1,3600.0,95.0,84.0,364.3
2023-12-12 11:00:00,580.0,18.8,84.0,17.9,0.2,0.2,43.0,20.9,1,3600.0,208.0,89.0,555.1
2023-12-12 12:00:00,698.0,18.8,85.0,17.7,0.7,0.7,35.0,21.9,1,3600.0,212.0,124.0,474.9
2023-12-12 13:00:00,826.0,19.2,88.0,18.5,0.1,0.1,61.0,22.1,1,3600.0,202.0,144.0,428.8
2023-12-12 14:00:00,783.0,18.8,82.0,17.3,0.2,0.2,100.0,23.5,1,3600.0,220.0,125.0,492.2
2023-12-12 15:00:00,641.0,18.2,84.0,16.6,0.3,0.3,66.0,23.2,1,3600.0,92.0,116.0,244.9
2023-12-12 16:00:00,376.0,17.8,85.0,16.5,0.2,0.2,100.0,21.3,1,3577.86,47.0,77.0,179.3
2023-12-12 17:00:00,101.0,17.0,89.0,16.5,0.4,0.4,100.0,15.7,1,0.0,0.0,23.0,0.0
2023-12-12 18:00:00,2.0,16.2,89.0,15.9,0.1,0.1,100.0,12.2,0,0.0,0.0,0.0,0.0
2023-12-12 19:00:00,0.0,15.9,90.0,16.4,0.0,0.0,100.0,6.4,0,0.0,0.0,0.0,0.0
2023-12-12 20:00:00,0.0,15.6,92.0,16.3,0.3,0.3,67.0,4.9,0,0.0,0.0,0.0,0.0
2023-12-12 21:00:00,0.0,15.5,92.0,15.8,0.1,0.1,82.0,7.9,0,0.0,0.0,0.0,0.0
2023-12-12 22:00:00,0.0,15.3,92.0,15.4,0.1,0.1,84.0,8.3,0,0.0,0.0,0.0,0.0
2023-12-12 23:00:00,0.0,14.9,90.0,14.8,0.0,0.0,79.0,8.4,0,0.0,0.0,0.0,0.0
2023-12-13 00:00:00,0.0,14.8,86.0,14.2,0.0,0.0,61.0,9.4,0,0.0,0.0,0.0,0.0
2023-12-13 01:00:00,0.0,15.0,84.0,14.2,0.0,0.0,100.0,10.4,0,0.0,0.0,0.0,0.0
2023-12-13 02:00:00,0.0,14.9,80.0,13.5,0.0,0.0,59.0,12.5,0,0.0,0.0,0.0,0.0
2023-12-13 03:00:00,0.0,14.1,79.0,12.3,0.0,0.0,73.0,13.2,0,0.0,0.0,0.0,0.0
2023-12-13 04:00:00,0.0,13.9,76.0,12.3,0.0,0.0,89.0,10.7,0,0.0,0.0,0.0,0.0
2023-12-13 05:00:00,0.0,14.0,74.0,11.9,0.0,0.0,94.0,13.0,0,0.0,0.0,0.0,0.0
2023-12-13 06:00:00,0.0,13.7,76.0,11.4,0.0,0.0,57.0,15.6,0,0.0,0.0,0.0,0.0
2023-12-13 07:00:00,0.0,13.4,77.0,11.3,0.0,0.0,37.0,13.6,0,0.0,0.0,0.0,0.0
2023-12-13 08:00:00,1.0,13.3,72.0,10.8,0.0,0.0,28.0,13.8,1,0.0,0.0,1.0,0.0
2023-12-13 09:00:00,92.0,13.6,73.0,11.1,0.0,0.0,5.0,15.3,1,2637.62,27.0,38.0,204.2
2023-12-13 10:00:00,399.0,14.9,67.0,12.3,0.0,0.0,2.0,15.8,1,3600.0,165.0,57.0,637.7
2023-12-13 11:00:00,705.0,15.6,61.0,12.2,0.0,0.0,6.0,19.4,1,3600.0,270.0,74.0,724.0
2023-12-13 12:00:00,1008.0,15.9,59.0,12.4,0.0,0.0,7.0,20.3,1,3600.0,346.0,82.0,777.6
2023-12-13 13:00:00,1185.0,16.1,59.0,12.6,0.0,0.0,32.0,20.5,1,3600.0,309.0,104.0,657.5
2023-12-13 14:00:00,1151.0,15.9,59.0,12.5,0.0,0.0,7.0,19.4,1,3600.0,282.0,92.0,631.9
