Date_Hour,Solar Power Aggregated [MW],Temperature (°C),Relative Humidity (%),Apparent Temperature (°C),Precipitation (mm),Rain (mm),Cloud cover (%),Wind speed 10m (km/h),Day,Sunshine Duration (s),Direct Radiation (W/m²),Diffuse Radiation (W/m²),Direct Normal Irradiance (W/m²),Month,Hot Seasons,Solar Power-1h,Solar Power-2h,Hour
2024-02-16 10:00:00,691,16.0,74.0,15.6,0.0,0.0,85.0,5.4,1.0,1012.82,33.0,154.0,93.8,2,0,332,26,10
2024-02-16 11:00:00,965,16.8,67.0,16.2,0.0,0.0,28.0,5.6,1.0,2761.4,74.0,220.0,152.0,2,0,691,332,11
2024-02-16 12:00:00,1071,17.8,61.0,17.0,0.0,0.0,21.0,5.7,1.0,3600.0,346.0,169.0,597.5,2,0,965,691,12
2024-02-16 13:00:00,1099,16.9,70.0,16.2,0.0,0.0,65.0,8.0,1.0,0.0,0.0,157.0,0.0,2,0,1071,965,13
2024-02-16 14:00:00,1205,17.9,67.0,17.2,0.0,0.0,83.0,7.9,1.0,3600.0,246.0,208.0,399.9,2,0,1099,1071,14
2024-02-16 15:00:00,1238,18.4,63.0,17.5,0.0,0.0,62.0,9.0,1.0,3600.0,251.0,183.0,451.2,2,0,1205,1099,15
2024-02-16 16:00:00,1125,18.1,65.0,17.0,0.0,0.0,59.0,9.9,1.0,3600.0,239.0,123.0,530.6,2,0,1238,1205,16
2024-02-16 17:00:00,675,17.3,69.0,16.5,0.0,0.0,53.0,9.4,1.0,3600.0,103.0,93.0,338.0,2,0,1125,1238,17
2024-02-16 18:00:00,189,15.9,81.0,15.7,0.0,0.0,55.0,7.1,1.0,2784.58,26.0,40.0,175.8,2,0,675,1125,18
2024-02-16 19:00:00,2,14.9,88.0,15.1,0.0,0.0,65.0,4.8,0.0,0.0,0.0,1.0,0.0,2,0,189,675,19
2024-02-16 20:00:00,0,14.2,92.0,14.4,0.0,0.0,100.0,4.5,0.0,0.0,0.0,0.0,0.0,2,0,2,189,20
2024-02-16 21:00:00,0,14.7,91.0,15.2,0.0,0.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,2,0,0,2,21
2024-02-16 22:00:00,0,14.9,92.0,15.6,0.0,0.0,100.0,3.6,0.0,0.0,0.0,0.0,0.0,2,0,0,0,22
2024-02-16 23:00:00,0,14.9,93.0,15.5,0.0,0.0,95.0,3.8,0.0,0.0,0.0,0.0,0.0,2,0,0,0,23
2024-02-17 00:00:00,0,14.9,91.0,15.6,0.0,0.0,100.0,2.9,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0
2024-02-17 01:00:00,0,15.1,88.0,15.6,0.0,0.0,7.0,3.6,0.0,0.0,0.0,0.0,0.0,2,0,0,0,1
2024-02-17 02:00:00,0,12.4,96.0,12.1,0.0,0.0,19.0,5.6,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2
2024-02-17 03:00:00,0,12.0,98.0,11.7,0.0,0.0,32.0,5.4,0.0,0.0,0.0,0.0,0.0,2,0,0,0,3
2024-02-17 04:00:00,0,11.9,98.0,11.7,0.0,0.0,23.0,5.4,0.0,0.0,0.0,0.0,0.0,2,0,0,0,4
2024-02-17 05:00:00,0,12.3,97.0,12.1,0.0,0.0,46.0,5.4,0.0,0.0,0.0,0.0,0.0,2,0,0,0,5
2024-02-17 06:00:00,0,13.0,96.0,12.8,0.0,0.0,23.0,6.8,0.0,0.0,0.0,0.0,0.0,2,0,0,0,6
2024-02-17 07:00:00,0,11.9,97.0,11.6,0.0,0.0,36.0,5.1,0.0,0.0,0.0,0.0,0.0,2,0,0,0,7
2024-02-17 08:00:00,44,12.2,96.0,11.7,0.0,0.0,48.0,6.5,1.0,0.0,3.0,8.0,35.6,2,0,0,0,8
2024-02-17 09:00:00,540,14.0,89.0,13.5,0.0,0.0,31.0,8.1,1.0,3600.0,37.0,78.0,196.4,2,0,44,0,9
2024-02-17 10:00:00,1139,15.1,84.0,14.6,0.0,0.0,32.0,8.7,1.0,3600.0,101.0,142.0,283.3,2,0,540,44,10
2024-02-17 11:00:00,1390,15.9,78.0,15.0,0.0,0.0,30.0,10.0,1.0,3600.0,182.0,202.0,370.4,2,0,1139,540,11
2024-02-17 12:00:00,1636,16.9,72.0,16.2,0.0,0.0,30.0,8.6,1.0,3600.0,282.0,211.0,483.0,2,0,1390,1139,12
2024-02-17 13:00:00,1690,18.5,69.0,18.5,0.0,0.0,28.0,8.4,1.0,3600.0,513.0,108.0,817.3,2,0,1636,1390,13
2024-02-17 14:00:00,1822,19.2,66.0,19.0,0.0,0.0,30.0,9.1,1.0,3600.0,494.0,114.0,797.0,2,0,1690,1636,14
2024-02-17 15:00:00,1796,19.4,65.0,19.1,0.0,0.0,22.0,8.1,1.0,3600.0,398.0,125.0,709.6,2,0,1822,1690,15
2024-02-17 16:00:00,1506,19.8,64.0,19.7,0.0,0.0,27.0,6.6,1.0,3600.0,297.0,108.0,653.0,2,0,1796,1822,16
2024-02-17 17:00:00,964,19.2,68.0,19.1,0.0,0.0,30.0,7.6,1.0,3600.0,187.0,73.0,605.4,2,0,1506,1796,17
2024-02-17 18:00:00,231,17.1,78.0,16.9,0.0,0.0,30.0,7.9,1.0,2956.81,42.0,44.0,280.1,2,0,964,1506,18
2024-02-17 19:00:00,2,15.3,83.0,14.3,0.0,0.0,29.0,12.1,0.0,0.0,0.0,2.0,0.0,2,0,231,964,19
2024-02-17 20:00:00,0,14.3,82.0,13.1,0.0,0.0,3.0,11.7,0.0,0.0,0.0,0.0,0.0,2,0,2,231,20
2024-02-17 21:00:00,0,13.8,82.0,12.5,0.0,0.0,4.0,11.2,0.0,0.0,0.0,0.0,0.0,2,0,0,2,21
2024-02-17 22:00:00,0,13.4,81.0,12.1,0.0,0.0,8.0,9.7,0.0,0.0,0.0,0.0,0.0,2,0,0,0,22
2024-02-17 23:00:00,0,13.1,80.0,11.6,0.0,0.0,12.0,9.4,0.0,0.0,0.0,0.0,0.0,2,0,0,0,23
2024-02-18 00:00:00,0,12.5,82.0,11.3,0.0,0.0,21.0,7.7,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0
2024-02-18 01:00:00,0,12.1,86.0,11.2,0.0,0.0,30.0,6.2,0.0,0.0,0.0,0.0,0.0,2,0,0,0,1
2024-02-18 02:00:00,0,11.2,87.0,10.0,0.0,0.0,28.0,7.3,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2
2024-02-18 03:00:00,0,11.2,86.0,10.0,0.0,0.0,14.0,6.2,0.0,0.0,0.0,0.0,0.0,2,0,0,0,3
2024-02-18 04:00:00,0,11.2,86.0,9.9,0.0,0.0,21.0,7.1,0.0,0.0,0.0,0.0,0.0,2,0,0,0,4
2024-02-18 05:00:00,0,11.6,85.0,10.2,0.0,0.0,4.0,8.2,0.0,0.0,0.0,0.0,0.0,2,0,0,0,5
2024-02-18 06:00:00,0,11.7,86.0,10.1,0.0,0.0,19.0,9.9,0.0,0.0,0.0,0.0,0.0,2,0,0,0,6
2024-02-18 07:00:00,0,11.7,87.0,10.0,0.0,0.0,29.0,10.7,0.0,0.0,0.0,0.0,0.0,2,0,0,0,7
2024-02-18 08:00:00,39,11.9,86.0,10.1,0.0,0.0,29.0,11.5,1.0,0.0,4.0,9.0,46.3,2,0,0,0,8
2024-02-18 09:00:00,501,13.4,78.0,11.6,0.0,0.0,22.0,12.0,1.0,3600.0,76.0,61.0,394.3,2,0,39,0,9
2024-02-18 10:00:00,1194,14.4,74.0,12.6,0.0,0.0,29.0,12.1,1.0,3600.0,222.0,90.0,614.9,2,0,501,39,10
2024-02-18 11:00:00,1626,15.5,72.0,14.1,0.0,0.0,29.0,11.0,1.0,3600.0,286.0,150.0,576.6,2,0,1194,501,11
2024-02-18 12:00:00,1800,16.9,68.0,15.9,0.0,0.0,30.0,8.9,1.0,3600.0,308.0,202.0,523.3,2,0,1626,1194,12
2024-02-18 13:00:00,1821,18.4,66.0,18.5,0.0,0.0,25.0,6.7,1.0,3600.0,486.0,134.0,768.5,2,0,1800,1626,13
2024-02-18 14:00:00,1837,19.2,62.0,19.4,0.0,0.0,15.0,5.4,1.0,3600.0,501.0,117.0,802.3,2,0,1821,1800,14
2024-02-18 15:00:00,1674,19.7,61.0,19.8,0.0,0.0,4.0,4.0,1.0,3600.0,467.0,93.0,826.0,2,0,1837,1821,15
2024-02-18 16:00:00,1510,19.9,61.0,20.0,0.0,0.0,0.0,3.9,1.0,3600.0,349.0,85.0,760.1,2,0,1674,1837,16
2024-02-18 17:00:00,989,19.7,63.0,20.0,0.0,0.0,0.0,3.4,1.0,3600.0,201.0,69.0,642.2,2,0,1510,1674,17
2024-02-18 18:00:00,292,16.5,79.0,16.2,0.0,0.0,0.0,8.1,1.0,3027.32,56.0,38.0,368.4,2,0,989,1510,18
2024-02-18 19:00:00,3,15.4,82.0,14.7,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,2,0,292,989,19
2024-02-18 20:00:00,0,14.0,83.0,12.4,0.0,0.0,2.0,13.5,0.0,0.0,0.0,0.0,0.0,2,0,3,292,20
2024-02-18 21:00:00,0,13.8,84.0,12.0,0.0,0.0,1.0,14.3,0.0,0.0,0.0,0.0,0.0,2,0,0,3,21
2024-02-18 22:00:00,0,13.6,85.0,11.8,0.0,0.0,0.0,14.8,0.0,0.0,0.0,0.0,0.0,2,0,0,0,22
2024-02-18 23:00:00,0,13.4,89.0,12.1,0.0,0.0,3.0,12.6,0.0,0.0,0.0,0.0,0.0,2,0,0,0,23
2024-02-19 00:00:00,0,13.1,90.0,12.0,0.0,0.0,1.0,11.2,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0
2024-02-19 01:00:00,0,13.1,89.0,12.0,0.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,2,0,0,0,1
2024-02-19 02:00:00,0,13.1,90.0,12.0,0.0,0.0,2.0,10.9,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2
2024-02-19 03:00:00,0,13.1,92.0,12.1,0.0,0.0,14.0,10.6,0.0,0.0,0.0,0.0,0.0,2,0,0,0,3
2024-02-19 04:00:00,0,13.4,93.0,12.4,0.0,0.0,28.0,11.4,0.0,0.0,0.0,0.0,0.0,2,0,0,0,4
2024-02-19 05:00:00,0,13.5,94.0,12.5,0.0,0.0,59.0,12.2,0.0,0.0,0.0,0.0,0.0,2,0,0,0,5
2024-02-19 06:00:00,0,13.7,95.0,12.9,0.0,0.0,68.0,11.6,0.0,0.0,0.0,0.0,0.0,2,0,0,0,6
2024-02-19 07:00:00,0,13.8,96.0,13.2,0.0,0.0,57.0,10.7,0.0,0.0,0.0,0.0,0.0,2,0,0,0,7
2024-02-19 08:00:00,49,14.0,96.0,13.4,0.0,0.0,83.0,11.4,1.0,0.0,1.0,8.0,11.3,2,0,0,0,8
2024-02-19 09:00:00,488,14.9,90.0,14.0,0.0,0.0,24.0,12.9,1.0,786.87,17.0,72.0,86.2,2,0,49,0,9
2024-02-19 10:00:00,1058,15.8,86.0,15.4,0.0,0.0,18.0,10.5,1.0,3600.0,104.0,136.0,284.5,2,0,488,49,10
2024-02-19 11:00:00,1505,17.1,82.0,17.1,0.0,0.0,8.0,8.7,1.0,3600.0,307.0,135.0,613.1,2,0,1058,488,11
2024-02-19 12:00:00,1773,18.6,76.0,19.0,0.0,0.0,3.0,7.9,1.0,3600.0,492.0,98.0,829.2,2,0,1505,1058,12
2024-02-19 13:00:00,1911,19.4,69.0,19.9,0.0,0.0,5.0,8.2,1.0,3600.0,538.0,100.0,844.4,2,0,1773,1505,13
2024-02-19 14:00:00,1878,20.8,65.0,21.6,0.0,0.0,2.0,6.4,1.0,3600.0,527.0,100.0,837.6,2,0,1911,1773,14
2024-02-19 15:00:00,1744,21.5,60.0,21.5,0.0,0.0,2.0,7.6,1.0,3600.0,462.0,94.0,810.6,2,0,1878,1911,15
2024-02-19 16:00:00,1474,21.4,61.0,21.3,0.0,0.0,2.0,7.9,1.0,3600.0,346.0,85.0,746.5,2,0,1744,1878,16
2024-02-19 17:00:00,972,20.5,67.0,20.8,0.0,0.0,3.0,7.6,1.0,3600.0,198.0,70.0,624.4,2,0,1474,1744,17
2024-02-19 18:00:00,271,18.2,80.0,18.8,0.0,0.0,30.0,6.6,1.0,3097.27,56.0,39.0,363.6,2,0,972,1474,18
2024-02-19 19:00:00,3,16.5,89.0,16.4,0.0,0.0,30.0,11.3,0.0,0.0,0.0,2.0,0.0,2,0,271,972,19
2024-02-19 20:00:00,0,15.5,88.0,14.8,0.0,0.0,30.0,12.0,0.0,0.0,0.0,0.0,0.0,2,0,3,271,20
2024-02-19 21:00:00,0,15.3,86.0,14.6,0.0,0.0,30.0,11.5,0.0,0.0,0.0,0.0,0.0,2,0,0,3,21
2024-02-19 22:00:00,0,15.4,86.0,15.1,0.0,0.0,30.0,8.7,0.0,0.0,0.0,0.0,0.0,2,0,0,0,22
2024-02-19 23:00:00,0,14.4,90.0,14.4,0.0,0.0,30.0,6.3,0.0,0.0,0.0,0.0,0.0,2,0,0,0,23
2024-02-20 00:00:00,0,13.8,90.0,13.6,0.0,0.0,24.0,6.6,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0
2024-02-20 01:00:00,0,14.0,90.0,13.8,0.0,0.0,30.0,7.1,0.0,0.0,0.0,0.0,0.0,2,0,0,0,1
2024-02-20 02:00:00,0,14.4,89.0,14.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2
2024-02-20 03:00:00,0,14.4,90.0,13.7,0.0,0.0,0.0,10.9,0.0,0.0,0.0,0.0,0.0,2,0,0,0,3
2024-02-20 04:00:00,0,14.1,90.0,13.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,4
2024-02-20 05:00:00,0,13.8,85.0,12.3,0.0,0.0,0.0,12.8,0.0,0.0,0.0,0.0,0.0,2,0,0,0,5
2024-02-20 06:00:00,0,13.5,83.0,11.9,0.0,0.0,0.0,12.2,0.0,0.0,0.0,0.0,0.0,2,0,0,0,6
2024-02-20 07:00:00,0,13.2,81.0,11.5,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,7
2024-02-20 08:00:00,63,13.5,79.0,11.7,0.0,0.0,0.0,12.5,1.0,96.28,7.0,9.0,77.1,2,0,0,0,8
2024-02-20 09:00:00,630,14.9,75.0,13.2,0.0,0.0,0.0,13.0,1.0,3600.0,101.0,52.0,501.0,2,0,63,0,9
2024-02-20 10:00:00,1291,15.8,73.0,14.2,0.0,0.0,0.0,13.0,1.0,3600.0,260.0,75.0,702.4,2,0,630,63,10
2024-02-20 11:00:00,1672,16.9,70.0,15.4,0.0,0.0,0.0,13.3,1.0,3600.0,406.0,87.0,803.3,2,0,1291,630,11
2024-02-20 12:00:00,1813,18.4,67.0,17.7,0.0,0.0,1.0,11.5,1.0,3600.0,509.0,94.0,851.0,2,0,1672,1291,12
2024-02-20 13:00:00,1809,20.3,61.0,20.2,0.0,0.0,30.0,9.5,1.0,3600.0,522.0,117.0,813.2,2,0,1813,1672,13
2024-02-20 14:00:00,1781,20.9,58.0,20.9,0.0,0.0,21.0,8.8,1.0,3600.0,518.0,117.0,817.3,2,0,1809,1813,14
2024-02-20 15:00:00,1696,21.6,56.0,21.8,0.0,0.0,1.0,4.8,1.0,3600.0,472.0,99.0,821.7,2,0,1781,1809,15
2024-02-20 16:00:00,1403,21.9,55.0,22.5,0.0,0.0,16.0,1.5,1.0,3600.0,364.0,84.0,778.1,2,0,1696,1781,16
2024-02-20 17:00:00,929,21.6,58.0,22.5,0.0,0.0,1.0,0.8,1.0,3600.0,206.0,73.0,641.4,2,0,1403,1696,17
2024-02-20 18:00:00,307,20.9,62.0,21.7,0.0,0.0,2.0,1.3,1.0,3166.6,61.0,40.0,390.9,2,0,929,1403,18
2024-02-20 19:00:00,4,16.9,77.0,16.8,0.0,0.0,3.0,7.1,0.0,0.0,1.0,2.0,16.4,2,0,307,929,19
2024-02-20 20:00:00,0,14.1,86.0,13.4,0.0,0.0,11.0,8.7,0.0,0.0,0.0,0.0,0.0,2,0,4,307,20
2024-02-20 21:00:00,0,14.4,82.0,13.8,0.0,0.0,5.0,6.8,0.0,0.0,0.0,0.0,0.0,2,0,0,4,21
2024-02-20 22:00:00,0,14.2,75.0,12.9,0.0,0.0,30.0,8.1,0.0,0.0,0.0,0.0,0.0,2,0,0,0,22
2024-02-20 23:00:00,0,13.8,71.0,12.3,0.0,0.0,1.0,7.6,0.0,0.0,0.0,0.0,0.0,2,0,0,0,23
2024-02-21 00:00:00,0,12.1,76.0,10.3,0.0,0.0,15.0,9.2,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0
2024-02-21 01:00:00,0,11.6,83.0,10.2,0.0,0.0,6.0,7.9,0.0,0.0,0.0,0.0,0.0,2,0,0,0,1
2024-02-21 02:00:00,0,10.8,89.0,9.1,0.0,0.0,7.0,9.7,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2
2024-02-21 03:00:00,0,10.7,93.0,9.2,0.0,0.0,9.0,9.2,0.0,0.0,0.0,0.0,0.0,2,0,0,0,3
2024-02-21 04:00:00,0,10.8,91.0,9.6,0.0,0.0,7.0,7.3,0.0,0.0,0.0,0.0,0.0,2,0,0,0,4
2024-02-21 05:00:00,0,13.5,82.0,13.2,0.0,0.0,1.0,3.6,0.0,0.0,0.0,0.0,0.0,2,0,0,0,5
2024-02-21 06:00:00,0,13.1,82.0,12.9,0.0,0.0,15.0,2.2,0.0,0.0,0.0,0.0,0.0,2,0,0,0,6
2024-02-21 07:00:00,0,12.9,80.0,12.5,0.0,0.0,31.0,1.8,0.0,0.0,0.0,0.0,0.0,2,0,0,0,7
2024-02-21 08:00:00,71,10.9,94.0,10.2,0.0,0.0,5.0,4.7,1.0,28.49,6.0,11.0,64.5,2,0,0,0,8
2024-02-21 09:00:00,580,13.6,90.0,14.0,0.0,0.0,30.0,1.8,1.0,3600.0,101.0,55.0,490.2,2,0,71,0,9
2024-02-21 10:00:00,1164,16.4,79.0,16.8,0.0,0.0,29.0,2.7,1.0,3600.0,261.0,78.0,696.4,2,0,580,71,10
2024-02-21 11:00:00,1513,18.4,73.0,19.0,0.0,0.0,17.0,3.1,1.0,3600.0,393.0,97.0,770.4,2,0,1164,580,11
2024-02-21 12:00:00,1654,19.7,68.0,20.3,0.0,0.0,27.0,6.3,1.0,3600.0,505.0,98.0,837.7,2,0,1513,1164,12
2024-02-21 13:00:00,1639,20.2,67.0,21.1,0.0,0.0,30.0,7.3,1.0,3600.0,547.0,106.0,846.0,2,0,1654,1513,13
2024-02-21 14:00:00,1544,20.3,64.0,20.5,0.0,0.0,30.0,8.3,1.0,3600.0,482.0,143.0,755.0,2,0,1639,1654,14
2024-02-21 15:00:00,1364,19.9,63.0,19.5,0.0,0.0,33.0,8.3,1.0,3600.0,251.0,233.0,433.6,2,0,1544,1639,15
2024-02-21 16:00:00,1008,19.0,67.0,18.3,0.0,0.0,31.0,10.5,1.0,3600.0,214.0,174.0,453.3,2,0,1364,1544,16
2024-02-21 17:00:00,598,16.9,77.0,16.0,0.0,0.0,30.0,12.1,1.0,413.72,24.0,144.0,73.8,2,0,1008,1364,17
2024-02-21 18:00:00,183,15.5,83.0,15.3,0.0,0.0,40.0,7.6,1.0,0.0,6.0,64.0,38.0,2,0,598,1008,18
2024-02-21 19:00:00,3,14.0,89.0,13.7,0.0,0.0,90.0,6.6,0.0,0.0,0.0,3.0,0.0,2,0,183,598,19
2024-02-21 20:00:00,0,13.8,89.0,13.4,0.0,0.0,85.0,7.0,0.0,0.0,0.0,0.0,0.0,2,0,3,183,20
2024-02-21 21:00:00,0,12.5,93.0,12.3,0.0,0.0,56.0,4.7,0.0,0.0,0.0,0.0,0.0,2,0,0,3,21
2024-02-21 22:00:00,0,12.3,92.0,11.7,0.0,0.0,44.0,5.9,0.0,0.0,0.0,0.0,0.0,2,0,0,0,22
2024-02-21 23:00:00,0,12.6,92.0,12.2,0.0,0.0,18.0,5.4,0.0,0.0,0.0,0.0,0.0,2,0,0,0,23
2024-02-22 00:00:00,0,11.0,93.0,9.8,0.0,0.0,30.0,8.1,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0
2024-02-22 01:00:00,0,12.1,93.0,11.5,0.0,0.0,30.0,5.9,0.0,0.0,0.0,0.0,0.0,2,0,0,0,1
2024-02-22 02:00:00,0,12.8,91.0,12.1,0.0,0.0,31.0,7.6,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2
2024-02-22 03:00:00,0,13.3,89.0,12.3,0.0,0.0,52.0,10.6,0.0,0.0,0.0,0.0,0.0,2,0,0,0,3
2024-02-22 04:00:00,0,13.7,88.0,12.5,0.0,0.0,63.0,11.4,0.0,0.0,0.0,0.0,0.0,2,0,0,0,4
2024-02-22 05:00:00,0,14.3,84.0,12.9,0.0,0.0,100.0,13.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,5
2024-02-22 06:00:00,0,15.2,80.0,13.3,0.0,0.0,100.0,16.4,0.0,0.0,0.0,0.0,0.0,2,0,0,0,6
2024-02-22 07:00:00,0,15.6,79.0,13.5,0.0,0.0,100.0,18.1,0.0,0.0,0.0,0.0,0.0,2,0,0,0,7
2024-02-22 08:00:00,30,16.0,82.0,14.0,0.0,0.0,88.0,19.8,1.0,0.0,1.0,11.0,10.5,2,0,0,0,8
2024-02-22 09:00:00,231,16.5,82.0,14.4,0.0,0.0,52.0,21.8,1.0,0.0,0.0,69.0,0.0,2,0,30,0,9
2024-02-22 10:00:00,374,16.9,74.0,14.4,0.0,0.0,100.0,22.0,1.0,0.0,15.0,163.0,39.5,2,0,231,30,10
2024-02-22 11:00:00,558,16.8,77.0,13.8,0.1,0.1,100.0,26.3,1.0,0.0,8.0,186.0,15.5,2,0,374,231,11
2024-02-22 12:00:00,639,17.7,72.0,14.9,0.0,0.0,100.0,25.1,1.0,3433.68,106.0,236.0,174.5,2,0,558,374,12
2024-02-22 13:00:00,705,17.3,78.0,14.3,0.2,0.2,100.0,27.8,1.0,0.0,18.0,233.0,27.6,2,0,639,558,13
2024-02-22 14:00:00,775,16.5,89.0,14.3,0.6,0.6,100.0,26.1,1.0,0.0,0.0,133.0,0.0,2,0,705,639,14
2024-02-22 15:00:00,611,16.0,93.0,14.2,0.7,0.7,100.0,22.9,1.0,0.0,3.0,94.0,5.1,2,0,775,705,15
2024-02-22 16:00:00,414,15.6,86.0,13.7,0.1,0.1,100.0,20.3,1.0,0.0,1.0,85.0,2.1,2,0,611,775,16
2024-02-22 17:00:00,266,15.1,87.0,13.0,0.2,0.2,100.0,20.3,1.0,0.0,3.0,69.0,9.1,2,0,414,611,17
2024-02-22 18:00:00,99,14.2,84.0,11.9,0.0,0.0,40.0,19.4,1.0,0.0,0.0,32.0,0.0,2,0,266,414,18
2024-02-22 19:00:00,3,12.8,85.0,10.1,0.0,0.0,39.0,19.1,0.0,0.0,0.0,3.0,0.0,2,0,99,266,19
2024-02-22 20:00:00,0,12.3,81.0,9.4,0.0,0.0,16.0,18.2,0.0,0.0,0.0,0.0,0.0,2,0,3,99,20
2024-02-22 21:00:00,0,11.8,82.0,8.8,0.0,0.0,21.0,18.4,0.0,0.0,0.0,0.0,0.0,2,0,0,3,21
2024-02-22 22:00:00,0,11.9,78.0,8.7,0.0,0.0,10.0,18.6,0.0,0.0,0.0,0.0,0.0,2,0,0,0,22
2024-02-22 23:00:00,0,11.7,68.0,8.1,0.0,0.0,28.0,17.8,0.0,0.0,0.0,0.0,0.0,2,0,0,0,23
2024-02-23 00:00:00,0,11.7,67.0,8.1,0.0,0.0,31.0,17.1,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0
2024-02-23 01:00:00,0,12.0,65.0,8.2,0.0,0.0,27.0,18.9,0.0,0.0,0.0,0.0,0.0,2,0,0,0,1
2024-02-23 02:00:00,0,12.0,63.0,8.0,0.0,0.0,27.0,19.1,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2
2024-02-23 03:00:00,0,11.9,64.0,8.0,0.0,0.0,38.0,18.3,0.0,0.0,0.0,0.0,0.0,2,0,0,0,3
2024-02-23 04:00:00,0,11.9,64.0,7.8,0.0,0.0,44.0,20.4,0.0,0.0,0.0,0.0,0.0,2,0,0,0,4
2024-02-23 05:00:00,0,11.9,65.0,7.9,0.0,0.0,50.0,20.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,5
2024-02-23 06:00:00,0,11.8,64.0,7.8,0.0,0.0,56.0,19.2,0.0,0.0,0.0,0.0,0.0,2,0,0,0,6
2024-02-23 07:00:00,0,12.0,62.0,8.0,0.0,0.0,40.0,18.7,0.0,0.0,0.0,0.0,0.0,2,0,0,0,7
2024-02-23 08:00:00,54,12.2,63.0,8.2,0.0,0.0,24.0,19.1,1.0,90.5,7.0,12.0,71.8,2,0,0,0,8
2024-02-23 09:00:00,528,12.9,63.0,8.7,0.0,0.0,43.0,21.7,1.0,3600.0,92.0,61.0,427.7,2,0,54,0,9
2024-02-23 10:00:00,1061,13.4,60.0,8.8,0.0,0.0,42.0,24.5,1.0,3600.0,206.0,102.0,536.2,2,0,528,54,10
2024-02-23 11:00:00,1236,13.7,60.0,8.7,0.1,0.1,36.0,27.1,1.0,3600.0,276.0,129.0,531.1,2,0,1061,528,11
2024-02-23 12:00:00,1295,14.1,62.0,9.5,0.1,0.1,44.0,26.4,1.0,3600.0,380.0,145.0,620.5,2,0,1236,1061,12
2024-02-23 13:00:00,1335,14.8,61.0,10.1,0.1,0.1,64.0,27.2,1.0,3600.0,395.0,157.0,602.1,2,0,1295,1236,13
2024-02-23 14:00:00,1326,14.4,62.0,9.7,0.1,0.1,88.0,27.5,1.0,3600.0,340.0,169.0,524.9,2,0,1335,1295,14
2024-02-23 15:00:00,1216,14.6,60.0,9.9,0.1,0.1,63.0,26.7,1.0,3600.0,314.0,144.0,534.1,2,0,1326,1335,15
2024-02-23 16:00:00,989,13.9,60.0,9.0,0.1,0.1,57.0,27.0,1.0,3600.0,214.0,134.0,445.3,2,0,1216,1326,16
2024-02-23 17:00:00,612,12.9,67.0,8.5,0.0,0.0,51.0,24.4,1.0,3600.0,87.0,88.0,261.0,2,0,989,1216,17
2024-02-23 18:00:00,172,12.3,71.0,8.2,0.0,0.0,31.0,23.5,1.0,3371.23,33.0,40.0,203.6,2,0,612,989,18
2024-02-23 19:00:00,3,12.0,70.0,7.9,0.0,0.0,58.0,22.5,0.0,0.0,1.0,2.0,15.0,2,0,172,612,19
2024-02-23 20:00:00,0,11.7,69.0,7.5,0.0,0.0,38.0,22.4,0.0,0.0,0.0,0.0,0.0,2,0,3,172,20
2024-02-23 21:00:00,0,11.8,70.0,7.6,0.0,0.0,59.0,23.2,0.0,0.0,0.0,0.0,0.0,2,0,0,3,21
2024-02-23 22:00:00,0,11.5,71.0,7.8,0.0,0.0,53.0,19.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,22
2024-02-23 23:00:00,0,11.1,74.0,7.6,0.0,0.0,58.0,18.1,0.0,0.0,0.0,0.0,0.0,2,0,0,0,23
2024-02-24 00:00:00,0,11.3,74.0,7.4,0.0,0.0,58.0,21.2,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0
2024-02-24 01:00:00,0,12.8,62.0,8.4,0.0,0.0,42.0,22.9,0.0,0.0,0.0,0.0,0.0,2,0,0,0,1
2024-02-24 02:00:00,0,11.6,71.0,7.6,0.1,0.1,39.0,21.5,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2
2024-02-24 03:00:00,0,11.4,77.0,7.5,0.1,0.1,58.0,22.7,0.0,0.0,0.0,0.0,0.0,2,0,0,0,3
