"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|PT","29.05.2023 08:00 - 29.05.2023 09:00 (CET/CEST)","334","n/e","n/e","2455","0","n/e","n/e","n/e","n/e","828","5","321","137","n/e","n/e","27","n/e","167","n/e","0","569"
"BZN|PT","29.05.2023 09:00 - 29.05.2023 10:00 (CET/CEST)","333","n/e","n/e","2453","0","n/e","n/e","n/e","n/e","859","1","311","14","n/e","n/e","28","n/e","381","n/e","0","433"
"BZN|PT","29.05.2023 10:00 - 29.05.2023 11:00 (CET/CEST)","326","n/e","n/e","2380","0","n/e","n/e","n/e","n/e","557","2","256","25","n/e","n/e","28","n/e","644","n/e","0","327"
"BZN|PT","29.05.2023 11:00 - 29.05.2023 12:00 (CET/CEST)","322","n/e","n/e","2352","0","n/e","n/e","n/e","n/e","101","481","79","5","n/e","n/e","29","n/e","861","n/e","0","235"
"BZN|PT","29.05.2023 12:00 - 29.05.2023 13:00 (CET/CEST)","322","n/e","n/e","2335","0","n/e","n/e","n/e","n/e","6","446","70","4","n/e","n/e","29","n/e","948","n/e","0","185"
"BZN|PT","29.05.2023 13:00 - 29.05.2023 14:00 (CET/CEST)","318","n/e","n/e","2254","0","n/e","n/e","n/e","n/e","0","567","79","4","n/e","n/e","29","n/e","1011","n/e","0","195"
"BZN|PT","29.05.2023 14:00 - 29.05.2023 15:00 (CET/CEST)","322","n/e","n/e","2297","0","n/e","n/e","n/e","n/e","1","844","88","4","n/e","n/e","29","n/e","1008","n/e","0","256"
"BZN|PT","29.05.2023 15:00 - 29.05.2023 16:00 (CET/CEST)","322","n/e","n/e","2258","0","n/e","n/e","n/e","n/e","280","757","178","4","n/e","n/e","29","n/e","956","n/e","0","437"
"BZN|PT","29.05.2023 16:00 - 29.05.2023 17:00 (CET/CEST)","327","n/e","n/e","2203","0","n/e","n/e","n/e","n/e","0","1015","63","4","n/e","n/e","29","n/e","802","n/e","0","687"
"BZN|PT","29.05.2023 17:00 - 29.05.2023 18:00 (CET/CEST)","329","n/e","n/e","2261","0","n/e","n/e","n/e","n/e","269","676","51","4","n/e","n/e","29","n/e","697","n/e","0","856"
"BZN|PT","29.05.2023 18:00 - 29.05.2023 19:00 (CET/CEST)","333","n/e","n/e","2223","0","n/e","n/e","n/e","n/e","12","829","56","4","n/e","n/e","29","n/e","542","n/e","0","1099"
"BZN|PT","29.05.2023 19:00 - 29.05.2023 20:00 (CET/CEST)","331","n/e","n/e","2302","0","n/e","n/e","n/e","n/e","8","716","118","4","n/e","n/e","29","n/e","379","n/e","0","1106"
"BZN|PT","29.05.2023 20:00 - 29.05.2023 21:00 (CET/CEST)","329","n/e","n/e","2366","0","n/e","n/e","n/e","n/e","368","63","627","64","n/e","n/e","29","n/e","154","n/e","0","1130"
"BZN|PT","29.05.2023 21:00 - 29.05.2023 22:00 (CET/CEST)","333","n/e","n/e","2285","0","n/e","n/e","n/e","n/e","1251","2","1068","148","n/e","n/e","29","n/e","22","n/e","4","1117"
"BZN|PT","29.05.2023 22:00 - 29.05.2023 23:00 (CET/CEST)","335","n/e","n/e","2337","0","n/e","n/e","n/e","n/e","865","2","1074","120","n/e","n/e","29","n/e","0","n/e","0","842"
"BZN|PT","29.05.2023 23:00 - 30.05.2023 00:00 (CET/CEST)","334","n/e","n/e","2325","0","n/e","n/e","n/e","n/e","172","5","563","68","n/e","n/e","29","n/e","0","n/e","0","669"
"BZN|PT","30.05.2023 00:00 - 30.05.2023 01:00 (CET/CEST)","333","n/e","n/e","2339","0","n/e","n/e","n/e","n/e","40","19","516","6","n/e","n/e","29","n/e","0","n/e","0","483"
"BZN|PT","30.05.2023 01:00 - 30.05.2023 02:00 (CET/CEST)","331","n/e","n/e","2336","0","n/e","n/e","n/e","n/e","0","309","340","4","n/e","n/e","29","n/e","0","n/e","0","391"
"BZN|PT","30.05.2023 02:00 - 30.05.2023 03:00 (CET/CEST)","333","n/e","n/e","2405","0","n/e","n/e","n/e","n/e","0","560","154","4","n/e","n/e","29","n/e","0","n/e","0","340"
"BZN|PT","30.05.2023 03:00 - 30.05.2023 04:00 (CET/CEST)","331","n/e","n/e","2538","0","n/e","n/e","n/e","n/e","0","748","128","4","n/e","n/e","28","n/e","0","n/e","0","267"
"BZN|PT","30.05.2023 04:00 - 30.05.2023 05:00 (CET/CEST)","332","n/e","n/e","2603","0","n/e","n/e","n/e","n/e","0","665","302","4","n/e","n/e","27","n/e","0","n/e","0","208"
"BZN|PT","30.05.2023 05:00 - 30.05.2023 06:00 (CET/CEST)","335","n/e","n/e","2638","0","n/e","n/e","n/e","n/e","0","429","188","4","n/e","n/e","28","n/e","0","n/e","0","177"
"BZN|PT","30.05.2023 06:00 - 30.05.2023 07:00 (CET/CEST)","329","n/e","n/e","2634","0","n/e","n/e","n/e","n/e","161","10","624","5","n/e","n/e","26","n/e","0","n/e","0","152"
"BZN|PT","30.05.2023 07:00 - 30.05.2023 08:00 (CET/CEST)","326","n/e","n/e","2612","0","n/e","n/e","n/e","n/e","441","9","1199","66","n/e","n/e","25","n/e","16","n/e","0","140"
"BZN|PT","30.05.2023 08:00 - 30.05.2023 09:00 (CET/CEST)","329","n/e","n/e","2622","0","n/e","n/e","n/e","n/e","625","9","1260","67","n/e","n/e","26","n/e","157","n/e","0","143"
"BZN|PT","30.05.2023 09:00 - 30.05.2023 10:00 (CET/CEST)","334","n/e","n/e","2593","0","n/e","n/e","n/e","n/e","273","10","980","71","n/e","n/e","27","n/e","407","n/e","0","107"
"BZN|PT","30.05.2023 10:00 - 30.05.2023 11:00 (CET/CEST)","335","n/e","n/e","2653","0","n/e","n/e","n/e","n/e","389","6","319","56","n/e","n/e","28","n/e","652","n/e","0","107"
"BZN|PT","30.05.2023 11:00 - 30.05.2023 12:00 (CET/CEST)","334","n/e","n/e","2502","0","n/e","n/e","n/e","n/e","143","433","337","4","n/e","n/e","28","n/e","864","n/e","0","106"
"BZN|PT","30.05.2023 12:00 - 30.05.2023 13:00 (CET/CEST)","335","n/e","n/e","2507","0","n/e","n/e","n/e","n/e","0","742","348","4","n/e","n/e","28","n/e","978","n/e","0","117"
"BZN|PT","30.05.2023 13:00 - 30.05.2023 14:00 (CET/CEST)","335","n/e","n/e","2486","0","n/e","n/e","n/e","n/e","0","864","366","4","n/e","n/e","29","n/e","1111","n/e","0","150"
"BZN|PT","30.05.2023 14:00 - 30.05.2023 15:00 (CET/CEST)","325","n/e","n/e","2401","0","n/e","n/e","n/e","n/e","0","1402","99","4","n/e","n/e","29","n/e","1177","n/e","0","255"
"BZN|PT","30.05.2023 15:00 - 30.05.2023 16:00 (CET/CEST)","325","n/e","n/e","2217","0","n/e","n/e","n/e","n/e","0","1404","79","4","n/e","n/e","29","n/e","1290","n/e","0","490"
"BZN|PT","30.05.2023 16:00 - 30.05.2023 17:00 (CET/CEST)","335","n/e","n/e","2318","0","n/e","n/e","n/e","n/e","0","1424","57","4","n/e","n/e","29","n/e","1182","n/e","0","662"
"BZN|PT","30.05.2023 17:00 - 30.05.2023 18:00 (CET/CEST)","341","n/e","n/e","2448","0","n/e","n/e","n/e","n/e","0","1251","56","4","n/e","n/e","29","n/e","1072","n/e","0","889"
"BZN|PT","30.05.2023 18:00 - 30.05.2023 19:00 (CET/CEST)","340","n/e","n/e","2606","0","n/e","n/e","n/e","n/e","0","973","72","4","n/e","n/e","29","n/e","940","n/e","0","977"
"BZN|PT","30.05.2023 19:00 - 30.05.2023 20:00 (CET/CEST)","341","n/e","n/e","2636","0","n/e","n/e","n/e","n/e","232","513","507","4","n/e","n/e","29","n/e","606","n/e","0","829"
"BZN|PT","30.05.2023 20:00 - 30.05.2023 21:00 (CET/CEST)","350","n/e","n/e","2639","0","n/e","n/e","n/e","n/e","700","28","940","5","n/e","n/e","29","n/e","224","n/e","0","834"
"BZN|PT","30.05.2023 21:00 - 30.05.2023 22:00 (CET/CEST)","351","n/e","n/e","2568","0","n/e","n/e","n/e","n/e","928","2","1022","140","n/e","n/e","29","n/e","26","n/e","0","819"
"BZN|PT","30.05.2023 22:00 - 30.05.2023 23:00 (CET/CEST)","354","n/e","n/e","2587","0","n/e","n/e","n/e","n/e","824","2","1194","46","n/e","n/e","29","n/e","0","n/e","0","583"
"BZN|PT","30.05.2023 23:00 - 31.05.2023 00:00 (CET/CEST)","356","n/e","n/e","2501","0","n/e","n/e","n/e","n/e","20","5","626","5","n/e","n/e","29","n/e","0","n/e","0","371"
"BZN|PT","31.05.2023 00:00 - 31.05.2023 01:00 (CET/CEST)","351","n/e","n/e","2534","0","n/e","n/e","n/e","n/e","188","5","779","4","n/e","n/e","29","n/e","0","n/e","1","267"
"BZN|PT","31.05.2023 01:00 - 31.05.2023 02:00 (CET/CEST)","346","n/e","n/e","2460","0","n/e","n/e","n/e","n/e","0","43","483","4","n/e","n/e","28","n/e","0","n/e","0","241"
"BZN|PT","31.05.2023 02:00 - 31.05.2023 03:00 (CET/CEST)","343","n/e","n/e","2566","0","n/e","n/e","n/e","n/e","0","388","136","4","n/e","n/e","29","n/e","0","n/e","0","194"
"BZN|PT","31.05.2023 03:00 - 31.05.2023 04:00 (CET/CEST)","341","n/e","n/e","2599","0","n/e","n/e","n/e","n/e","0","127","146","4","n/e","n/e","29","n/e","0","n/e","0","172"
"BZN|PT","31.05.2023 04:00 - 31.05.2023 05:00 (CET/CEST)","342","n/e","n/e","2557","0","n/e","n/e","n/e","n/e","0","79","239","4","n/e","n/e","29","n/e","0","n/e","0","153"
"BZN|PT","31.05.2023 05:00 - 31.05.2023 06:00 (CET/CEST)","341","n/e","n/e","2563","0","n/e","n/e","n/e","n/e","12","91","244","4","n/e","n/e","28","n/e","0","n/e","0","132"
"BZN|PT","31.05.2023 06:00 - 31.05.2023 07:00 (CET/CEST)","345","n/e","n/e","2549","0","n/e","n/e","n/e","n/e","474","14","398","10","n/e","n/e","27","n/e","0","n/e","0","117"
"BZN|PT","31.05.2023 07:00 - 31.05.2023 08:00 (CET/CEST)","345","n/e","n/e","2555","0","n/e","n/e","n/e","n/e","598","9","789","119","n/e","n/e","28","n/e","27","n/e","0","103"
"BZN|PT","31.05.2023 08:00 - 31.05.2023 09:00 (CET/CEST)","341","n/e","n/e","2587","0","n/e","n/e","n/e","n/e","117","15","773","68","n/e","n/e","27","n/e","221","n/e","0","88"
"BZN|PT","31.05.2023 09:00 - 31.05.2023 10:00 (CET/CEST)","345","n/e","n/e","2548","0","n/e","n/e","n/e","n/e","2","133","206","8","n/e","n/e","27","n/e","577","n/e","0","42"
"BZN|PT","31.05.2023 10:00 - 31.05.2023 11:00 (CET/CEST)","347","n/e","n/e","2301","0","n/e","n/e","n/e","n/e","110","462","65","4","n/e","n/e","28","n/e","941","n/e","0","17"
"BZN|PT","31.05.2023 11:00 - 31.05.2023 12:00 (CET/CEST)","345","n/e","n/e","2232","0","n/e","n/e","n/e","n/e","2","517","132","4","n/e","n/e","29","n/e","1183","n/e","0","13"
"BZN|PT","31.05.2023 12:00 - 31.05.2023 13:00 (CET/CEST)","342","n/e","n/e","2297","0","n/e","n/e","n/e","n/e","0","531","77","4","n/e","n/e","28","n/e","1288","n/e","0","14"
"BZN|PT","31.05.2023 13:00 - 31.05.2023 14:00 (CET/CEST)","333","n/e","n/e","2085","0","n/e","n/e","n/e","n/e","0","366","76","4","n/e","n/e","29","n/e","1326","n/e","0","24"
"BZN|PT","31.05.2023 14:00 - 31.05.2023 15:00 (CET/CEST)","335","n/e","n/e","2150","0","n/e","n/e","n/e","n/e","0","474","189","4","n/e","n/e","29","n/e","1322","n/e","0","66"
"BZN|PT","31.05.2023 15:00 - 31.05.2023 16:00 (CET/CEST)","336","n/e","n/e","2017","0","n/e","n/e","n/e","n/e","0","518","73","5","n/e","n/e","29","n/e","1279","n/e","1","160"
"BZN|PT","31.05.2023 16:00 - 31.05.2023 17:00 (CET/CEST)","338","n/e","n/e","2129","0","n/e","n/e","n/e","n/e","0","535","64","6","n/e","n/e","29","n/e","1286","n/e","2","254"
"BZN|PT","31.05.2023 17:00 - 31.05.2023 18:00 (CET/CEST)","335","n/e","n/e","2275","0","n/e","n/e","n/e","n/e","1","485","61","6","n/e","n/e","30","n/e","1142","n/e","2","402"
"BZN|PT","31.05.2023 18:00 - 31.05.2023 19:00 (CET/CEST)","332","n/e","n/e","2360","0","n/e","n/e","n/e","n/e","128","440","80","6","n/e","n/e","31","n/e","889","n/e","5","701"
"BZN|PT","31.05.2023 19:00 - 31.05.2023 20:00 (CET/CEST)","331","n/e","n/e","2613","0","n/e","n/e","n/e","n/e","176","276","133","9","n/e","n/e","31","n/e","582","n/e","7","812"
"BZN|PT","31.05.2023 20:00 - 31.05.2023 21:00 (CET/CEST)","339","n/e","n/e","2656","0","n/e","n/e","n/e","n/e","1083","2","1149","91","n/e","n/e","32","n/e","237","n/e","11","921"
"BZN|PT","31.05.2023 21:00 - 31.05.2023 22:00 (CET/CEST)","338","n/e","n/e","2588","0","n/e","n/e","n/e","n/e","1548","1","1379","74","n/e","n/e","32","n/e","29","n/e","7","879"
"BZN|PT","31.05.2023 22:00 - 31.05.2023 23:00 (CET/CEST)","333","n/e","n/e","2588","0","n/e","n/e","n/e","n/e","1359","1","1272","67","n/e","n/e","31","n/e","0","n/e","4","774"
"BZN|PT","31.05.2023 23:00 - 01.06.2023 00:00 (CET/CEST)","340","n/e","n/e","2554","0","n/e","n/e","n/e","n/e","152","2","1220","31","n/e","n/e","32","n/e","0","n/e","6","658"
"BZN|PT","01.06.2023 00:00 - 01.06.2023 01:00 (CET/CEST)","340","n/e","n/e","2346","0","n/e","n/e","n/e","n/e","258","3","582","6","n/e","n/e","32","n/e","0","n/e","6","502"
"BZN|PT","01.06.2023 01:00 - 01.06.2023 02:00 (CET/CEST)","343","n/e","n/e","2477","0","n/e","n/e","n/e","n/e","0","9","415","6","n/e","n/e","32","n/e","0","n/e","4","339"
"BZN|PT","01.06.2023 02:00 - 01.06.2023 03:00 (CET/CEST)","343","n/e","n/e","2567","0","n/e","n/e","n/e","n/e","0","16","396","6","n/e","n/e","32","n/e","0","n/e","4","326"
"BZN|PT","01.06.2023 03:00 - 01.06.2023 04:00 (CET/CEST)","340","n/e","n/e","2423","0","n/e","n/e","n/e","n/e","0","17","412","6","n/e","n/e","32","n/e","0","n/e","4","286"
"BZN|PT","01.06.2023 04:00 - 01.06.2023 05:00 (CET/CEST)","341","n/e","n/e","2342","0","n/e","n/e","n/e","n/e","0","17","270","6","n/e","n/e","32","n/e","0","n/e","3","255"
"BZN|PT","01.06.2023 05:00 - 01.06.2023 06:00 (CET/CEST)","342","n/e","n/e","2422","0","n/e","n/e","n/e","n/e","0","17","474","6","n/e","n/e","32","n/e","0","n/e","1","250"
"BZN|PT","01.06.2023 06:00 - 01.06.2023 07:00 (CET/CEST)","341","n/e","n/e","2601","0","n/e","n/e","n/e","n/e","37","17","670","7","n/e","n/e","30","n/e","0","n/e","1","255"
"BZN|PT","01.06.2023 07:00 - 01.06.2023 08:00 (CET/CEST)","344","n/e","n/e","2570","0","n/e","n/e","n/e","n/e","1145","1","1443","69","n/e","n/e","31","n/e","34","n/e","0","263"
"BZN|PT","01.06.2023 08:00 - 01.06.2023 09:00 (CET/CEST)","336","n/e","n/e","2600","0","n/e","n/e","n/e","n/e","929","1","1485","67","n/e","n/e","30","n/e","225","n/e","1","232"
"BZN|PT","01.06.2023 09:00 - 01.06.2023 10:00 (CET/CEST)","329","n/e","n/e","2485","0","n/e","n/e","n/e","n/e","190","3","767","10","n/e","n/e","31","n/e","506","n/e","1","152"
"BZN|PT","01.06.2023 10:00 - 01.06.2023 11:00 (CET/CEST)","329","n/e","n/e","2312","0","n/e","n/e","n/e","n/e","172","4","689","5","n/e","n/e","32","n/e","759","n/e","0","108"
"BZN|PT","01.06.2023 11:00 - 01.06.2023 12:00 (CET/CEST)","326","n/e","n/e","2324","0","n/e","n/e","n/e","n/e","124","148","438","5","n/e","n/e","31","n/e","1036","n/e","0","77"
"BZN|PT","01.06.2023 12:00 - 01.06.2023 13:00 (CET/CEST)","324","n/e","n/e","2232","0","n/e","n/e","n/e","n/e","125","349","240","5","n/e","n/e","32","n/e","1237","n/e","0","62"
"BZN|PT","01.06.2023 13:00 - 01.06.2023 14:00 (CET/CEST)","327","n/e","n/e","2264","0","n/e","n/e","n/e","n/e","125","115","134","5","n/e","n/e","32","n/e","1304","n/e","0","129"
"BZN|PT","01.06.2023 14:00 - 01.06.2023 15:00 (CET/CEST)","325","n/e","n/e","2327","0","n/e","n/e","n/e","n/e","126","482","56","5","n/e","n/e","32","n/e","1257","n/e","1","288"
"BZN|PT","01.06.2023 15:00 - 01.06.2023 16:00 (CET/CEST)","319","n/e","n/e","2242","0","n/e","n/e","n/e","n/e","134","497","54","4","n/e","n/e","32","n/e","1138","n/e","1","542"
"BZN|PT","01.06.2023 16:00 - 01.06.2023 17:00 (CET/CEST)","315","n/e","n/e","2288","0","n/e","n/e","n/e","n/e","121","476","72","2","n/e","n/e","31","n/e","1003","n/e","1","749"
"BZN|PT","01.06.2023 17:00 - 01.06.2023 18:00 (CET/CEST)","312","n/e","n/e","2266","0","n/e","n/e","n/e","n/e","123","480","84","7","n/e","n/e","31","n/e","826","n/e","1","1053"
"BZN|PT","01.06.2023 18:00 - 01.06.2023 19:00 (CET/CEST)","310","n/e","n/e","2558","0","n/e","n/e","n/e","n/e","594","2","285","80","n/e","n/e","31","n/e","569","n/e","0","1190"
"BZN|PT","01.06.2023 19:00 - 01.06.2023 20:00 (CET/CEST)","301","n/e","n/e","2610","0","n/e","n/e","n/e","n/e","1316","1","787","84","n/e","n/e","31","n/e","364","n/e","0","972"
"BZN|PT","01.06.2023 20:00 - 01.06.2023 21:00 (CET/CEST)","302","n/e","n/e","2617","0","n/e","n/e","n/e","n/e","1626","1","1188","119","n/e","n/e","31","n/e","151","n/e","0","857"
"BZN|PT","01.06.2023 21:00 - 01.06.2023 22:00 (CET/CEST)","307","n/e","n/e","2557","0","n/e","n/e","n/e","n/e","1081","2","1217","184","n/e","n/e","31","n/e","25","n/e","0","993"
"BZN|PT","01.06.2023 22:00 - 01.06.2023 23:00 (CET/CEST)","309","n/e","n/e","2562","0","n/e","n/e","n/e","n/e","1164","1","1127","200","n/e","n/e","30","n/e","0","n/e","1","992"
"BZN|PT","01.06.2023 23:00 - 02.06.2023 00:00 (CET/CEST)","311","n/e","n/e","2567","0","n/e","n/e","n/e","n/e","310","2","869","74","n/e","n/e","30","n/e","0","n/e","2","1071"
"BZN|PT","02.06.2023 00:00 - 02.06.2023 01:00 (CET/CEST)","315","n/e","n/e","2514","0","n/e","n/e","n/e","n/e","112","3","728","5","n/e","n/e","31","n/e","0","n/e","0","936"
"BZN|PT","02.06.2023 01:00 - 02.06.2023 02:00 (CET/CEST)","317","n/e","n/e","2384","0","n/e","n/e","n/e","n/e","2","3","941","5","n/e","n/e","31","n/e","0","n/e","0","769"
"BZN|PT","02.06.2023 02:00 - 02.06.2023 03:00 (CET/CEST)","316","n/e","n/e","1971","0","n/e","n/e","n/e","n/e","0","162","558","5","n/e","n/e","31","n/e","0","n/e","0","865"
"BZN|PT","02.06.2023 03:00 - 02.06.2023 04:00 (CET/CEST)","315","n/e","n/e","1989","0","n/e","n/e","n/e","n/e","0","385","494","5","n/e","n/e","31","n/e","0","n/e","0","816"
"BZN|PT","02.06.2023 04:00 - 02.06.2023 05:00 (CET/CEST)","311","n/e","n/e","2045","0","n/e","n/e","n/e","n/e","0","9","709","5","n/e","n/e","31","n/e","0","n/e","0","708"
"BZN|PT","02.06.2023 05:00 - 02.06.2023 06:00 (CET/CEST)","313","n/e","n/e","2007","0","n/e","n/e","n/e","n/e","1","8","775","5","n/e","n/e","31","n/e","0","n/e","0","644"
"BZN|PT","02.06.2023 06:00 - 02.06.2023 07:00 (CET/CEST)","312","n/e","n/e","2579","0","n/e","n/e","n/e","n/e","165","20","901","5","n/e","n/e","31","n/e","0","n/e","0","540"
"BZN|PT","02.06.2023 07:00 - 02.06.2023 08:00 (CET/CEST)","305","n/e","n/e","2579","0","n/e","n/e","n/e","n/e","459","4","950","5","n/e","n/e","30","n/e","22","n/e","1","518"
"BZN|PT","02.06.2023 08:00 - 02.06.2023 09:00 (CET/CEST)","309","n/e","n/e","2620","0","n/e","n/e","n/e","n/e","414","3","1042","5","n/e","n/e","30","n/e","207","n/e","1","461"
"BZN|PT","02.06.2023 09:00 - 02.06.2023 10:00 (CET/CEST)","306","n/e","n/e","2560","0","n/e","n/e","n/e","n/e","400","3","1240","50","n/e","n/e","28","n/e","558","n/e","1","423"
"BZN|PT","02.06.2023 10:00 - 02.06.2023 11:00 (CET/CEST)","310","n/e","n/e","2531","0","n/e","n/e","n/e","n/e","80","19","663","6","n/e","n/e","28","n/e","920","n/e","0","391"
"BZN|PT","02.06.2023 11:00 - 02.06.2023 12:00 (CET/CEST)","309","n/e","n/e","2346","0","n/e","n/e","n/e","n/e","0","604","424","5","n/e","n/e","29","n/e","1212","n/e","0","320"
"BZN|PT","02.06.2023 12:00 - 02.06.2023 13:00 (CET/CEST)","312","n/e","n/e","2301","0","n/e","n/e","n/e","n/e","0","420","243","5","n/e","n/e","30","n/e","1288","n/e","0","196"
"BZN|PT","02.06.2023 13:00 - 02.06.2023 14:00 (CET/CEST)","308","n/e","n/e","2364","0","n/e","n/e","n/e","n/e","132","335","131","19","n/e","n/e","30","n/e","1260","n/e","0","142"
"BZN|PT","02.06.2023 14:00 - 02.06.2023 15:00 (CET/CEST)","311","n/e","n/e","2071","0","n/e","n/e","n/e","n/e","136","387","98","5","n/e","n/e","30","n/e","1189","n/e","0","125"
"BZN|PT","02.06.2023 15:00 - 02.06.2023 16:00 (CET/CEST)","312","n/e","n/e","2037","0","n/e","n/e","n/e","n/e","151","315","92","12","n/e","n/e","31","n/e","1138","n/e","0","206"
"BZN|PT","02.06.2023 16:00 - 02.06.2023 17:00 (CET/CEST)","311","n/e","n/e","2130","0","n/e","n/e","n/e","n/e","15","315","93","6","n/e","n/e","29","n/e","965","n/e","0","362"
"BZN|PT","02.06.2023 17:00 - 02.06.2023 18:00 (CET/CEST)","311","n/e","n/e","2325","0","n/e","n/e","n/e","n/e","153","288","75","6","n/e","n/e","28","n/e","759","n/e","0","476"
"BZN|PT","02.06.2023 18:00 - 02.06.2023 19:00 (CET/CEST)","306","n/e","n/e","2388","0","n/e","n/e","n/e","n/e","128","5","358","37","n/e","n/e","29","n/e","529","n/e","0","521"
"BZN|PT","02.06.2023 19:00 - 02.06.2023 20:00 (CET/CEST)","307","n/e","n/e","2531","0","n/e","n/e","n/e","n/e","352","2","737","92","n/e","n/e","28","n/e","294","n/e","0","475"
"BZN|PT","02.06.2023 20:00 - 02.06.2023 21:00 (CET/CEST)","304","n/e","n/e","2526","0","n/e","n/e","n/e","n/e","959","1","1147","253","n/e","n/e","28","n/e","147","n/e","0","409"
"BZN|PT","02.06.2023 21:00 - 02.06.2023 22:00 (CET/CEST)","306","n/e","n/e","2496","0","n/e","n/e","n/e","n/e","1472","1","1524","203","n/e","n/e","28","n/e","30","n/e","0","381"
"BZN|PT","02.06.2023 22:00 - 02.06.2023 23:00 (CET/CEST)","307","n/e","n/e","2460","0","n/e","n/e","n/e","n/e","1397","1","1543","158","n/e","n/e","28","n/e","0","n/e","0","334"
"BZN|PT","02.06.2023 23:00 - 03.06.2023 00:00 (CET/CEST)","311","n/e","n/e","2489","0","n/e","n/e","n/e","n/e","719","2","1410","131","n/e","n/e","28","n/e","0","n/e","0","353"
"BZN|PT","03.06.2023 00:00 - 03.06.2023 01:00 (CET/CEST)","313","n/e","n/e","2482","0","n/e","n/e","n/e","n/e","342","8","912","6","n/e","n/e","28","n/e","0","n/e","0","239"
"BZN|PT","03.06.2023 01:00 - 03.06.2023 02:00 (CET/CEST)","313","n/e","n/e","2360","0","n/e","n/e","n/e","n/e","6","133","746","5","n/e","n/e","28","n/e","0","n/e","0","250"
"BZN|PT","03.06.2023 02:00 - 03.06.2023 03:00 (CET/CEST)","311","n/e","n/e","2265","0","n/e","n/e","n/e","n/e","0","329","836","5","n/e","n/e","28","n/e","0","n/e","0","296"
"BZN|PT","03.06.2023 03:00 - 03.06.2023 04:00 (CET/CEST)","313","n/e","n/e","2187","0","n/e","n/e","n/e","n/e","0","248","841","5","n/e","n/e","29","n/e","0","n/e","0","236"
"BZN|PT","03.06.2023 04:00 - 03.06.2023 05:00 (CET/CEST)","309","n/e","n/e","2208","0","n/e","n/e","n/e","n/e","284","6","745","5","n/e","n/e","29","n/e","0","n/e","0","165"
"BZN|PT","03.06.2023 05:00 - 03.06.2023 06:00 (CET/CEST)","309","n/e","n/e","2123","0","n/e","n/e","n/e","n/e","208","90","690","5","n/e","n/e","28","n/e","0","n/e","0","127"
"BZN|PT","03.06.2023 06:00 - 03.06.2023 07:00 (CET/CEST)","312","n/e","n/e","2201","0","n/e","n/e","n/e","n/e","115","97","551","5","n/e","n/e","27","n/e","0","n/e","1","103"
"BZN|PT","03.06.2023 07:00 - 03.06.2023 08:00 (CET/CEST)","312","n/e","n/e","2172","0","n/e","n/e","n/e","n/e","0","27","572","5","n/e","n/e","28","n/e","30","n/e","1","79"
"BZN|PT","03.06.2023 08:00 - 03.06.2023 09:00 (CET/CEST)","314","n/e","n/e","1726","0","n/e","n/e","n/e","n/e","0","387","465","5","n/e","n/e","28","n/e","246","n/e","0","48"
"BZN|PT","03.06.2023 09:00 - 03.06.2023 10:00 (CET/CEST)","314","n/e","n/e","1388","0","n/e","n/e","n/e","n/e","0","406","81","10","n/e","n/e","28","n/e","604","n/e","0","23"
"BZN|PT","03.06.2023 10:00 - 03.06.2023 11:00 (CET/CEST)","315","n/e","n/e","1434","0","n/e","n/e","n/e","n/e","0","809","44","5","n/e","n/e","28","n/e","1000","n/e","0","19"
"BZN|PT","03.06.2023 11:00 - 03.06.2023 12:00 (CET/CEST)","316","n/e","n/e","1389","0","n/e","n/e","n/e","n/e","0","38","142","5","n/e","n/e","28","n/e","1264","n/e","0","24"
"BZN|PT","03.06.2023 12:00 - 03.06.2023 13:00 (CET/CEST)","310","n/e","n/e","1401","0","n/e","n/e","n/e","n/e","0","232","174","5","n/e","n/e","28","n/e","1427","n/e","0","25"
"BZN|PT","03.06.2023 13:00 - 03.06.2023 14:00 (CET/CEST)","312","n/e","n/e","1430","0","n/e","n/e","n/e","n/e","0","288","133","5","n/e","n/e","28","n/e","1461","n/e","0","57"
"BZN|PT","03.06.2023 14:00 - 03.06.2023 15:00 (CET/CEST)","314","n/e","n/e","1417","0","n/e","n/e","n/e","n/e","0","354","62","5","n/e","n/e","28","n/e","1384","n/e","1","124"
"BZN|PT","03.06.2023 15:00 - 03.06.2023 16:00 (CET/CEST)","310","n/e","n/e","1524","0","n/e","n/e","n/e","n/e","0","648","45","5","n/e","n/e","28","n/e","1189","n/e","1","200"
